latitude,longitude,velocity,direction,distance,dir_diff
35.102375,129.0950623,1.0,179.0,0.42254130429471776,13.0
35.1023674,129.0950623,1.0,168.0,0.8450826100040837,-11.0
35.1023674,129.0950623,0.0,170.0,0.0,2.0
35.1023636,129.0950623,1.0,172.0,0.0,2.0
35.102356,129.0950623,2.0,188.0,0.8450826092967596,16.0
35.1023483,129.0950623,3.0,187.0,0.8562021177884739,-1.0
35.1023407,129.095047,3.0,178.0,1.6283287246518143,-9.0
35.1023331,129.095047,4.0,173.0,0.8450826092967596,-5.0
35.1023216,129.0950623,4.0,172.0,1.8900993027576205,-1.0
35.1023064,129.0950623,4.0,176.0,1.6901652193008434,4.0
35.1022987,129.0950623,4.0,175.0,0.856202118495798,-1.0
35.1022873,129.0950623,3.0,173.0,1.2676239142988015,-2.0
35.1022758,129.0950623,3.0,169.0,1.2787434227905157,-4.0
35.1022644,129.0950623,4.0,172.0,1.2676239142988015,3.0
35.1022568,129.0950623,4.0,175.0,0.8450826100040837,3.0
35.1022453,129.0950623,4.0,172.0,1.2787434227905157,-3.0
35.1022339,129.0950623,3.0,172.0,1.2676239142988015,0.0
35.1022263,129.0950623,2.0,169.0,0.8450826107114078,-3.0
35.1022186,129.0950623,4.0,174.0,0.8562021170811499,5.0
35.102211,129.0950775,4.0,173.0,1.620561393149464,-1.0
35.1021957,129.0950775,4.0,172.0,1.7012847270852336,-1.0
35.1021843,129.0950775,4.0,170.0,1.2676239157134497,-2.0
35.1021729,129.0950775,4.0,171.0,1.2676239142988015,1.0
35.1021576,129.0950775,5.0,177.0,1.7012847277925576,6.0
35.1021385,129.0950775,5.0,171.0,2.1238260320872753,-6.0
35.1021271,129.0950775,5.0,175.0,1.2676239150061255,4.0
35.1021118,129.0950775,5.0,173.0,1.7012847270852336,-2.0
35.0995369,129.0951538,15.0,351.0,2.968908642091359,0.0
35.0995789,129.0951538,15.0,351.0,4.670193369883917,0.0
35.099617,129.0951385,15.0,352.0,4.459330496351904,1.0
35.0996552,129.0951385,15.0,353.0,4.2476520648818745,1.0
35.0996971,129.0951233,15.0,354.0,4.859952977298948,1.0
35.0997353,129.0951233,16.0,354.0,4.2476520648818745,0.0
35.0997772,129.0951233,16.0,355.0,4.659073861392202,1.0
35.0998154,129.0951233,16.0,355.0,4.2476520648818745,0.0
35.099865,129.095108,16.0,353.0,5.688205163549442,-2.0
35.0998993,129.095108,17.0,355.0,3.813991252095443,2.0
35.0999413,129.095108,17.0,355.0,4.670193369883917,0.0
35.0999947,129.0950928,17.0,357.0,6.096706825818659,2.0
35.1000404,129.0950928,18.0,358.0,5.08161516568692,1.0
35.1000786,129.0950928,18.0,358.0,4.2476520655891985,0.0
35.1001244,129.0950928,18.0,358.0,5.092734674178635,0.0
35.1001701,129.0950928,18.0,357.0,5.081615167101568,-1.0
35.1002197,129.0950928,19.0,356.0,5.515275979180676,-1.0
35.1002655,129.0950775,19.0,355.0,5.27952045086353,-1.0
35.1003189,129.0950775,20.0,354.0,5.937817284182718,-1.0
35.1003685,129.0950775,20.0,353.0,5.515275980595325,-1.0
35.1004181,129.0950623,20.0,354.0,5.685983572494852,1.0
35.1004715,129.0950623,20.0,353.0,5.937817284182718,-1.0
35.1005325,129.095047,21.0,353.0,6.9242406347246765,0.0
35.1005859,129.095047,21.0,354.0,5.937817284890042,1.0
35.1006317,129.0950317,21.0,354.0,5.279518802464975,0.0
35.1006966,129.0950317,22.0,354.0,7.216560706973234,0.0
35.10075,129.0950165,22.0,355.0,6.0967039187998795,1.0
35.1007957,129.0950165,22.0,354.0,5.081615166394244,-1.0
35.100853,129.0950165,22.0,354.0,6.371478097676475,0.0
35.1009102,129.0950012,22.0,354.0,6.510877110079642,0.0
35.100975,129.0950012,22.0,355.0,7.20544119848152,1.0
35.1010208,129.094986,22.0,356.0,5.277125938102034,1.0
35.1010895,129.094986,22.0,355.0,7.639102011975276,-1.0
35.1011353,129.094986,22.0,354.0,5.092734674885959,-1.0
35.1011925,129.0949707,23.0,355.0,6.510876079662757,1.0
35.1012497,129.0949707,22.0,355.0,6.360358588477436,0.0
35.1013069,129.0949707,22.0,357.0,6.36035858918476,2.0
35.1013641,129.0949707,22.0,358.0,6.36035858918476,1.0
35.1014328,129.0949554,22.0,357.0,7.764870529802044,-1.0
35.1014977,129.0949554,22.0,357.0,7.216560707680558,0.0
35.1015434,129.0949554,22.0,357.0,5.08161516568692,0.0
35.1015892,129.0949554,22.0,358.0,5.092734674885959,1.0
35.1016464,129.0949554,22.0,357.0,6.360358589892084,-1.0
35.1017036,129.0949402,22.0,357.0,6.508935498003549,0.0
35.1017609,129.0949402,22.0,356.0,6.371478097676475,-1.0
35.1018143,129.0949402,22.0,356.0,5.937817284182718,0.0
35.1019058,129.0949249,22.0,356.0,10.269114252094873,0.0
35.1019402,129.0949249,22.0,356.0,3.8251107605871573,0.0
35.1019859,129.0949249,22.0,357.0,5.081615167101568,1.0
35.1020432,129.0949249,22.0,356.0,6.37147809696915,-1.0
35.1021004,129.0949249,22.0,356.0,6.36035858918476,0.0
35.102169,129.0949097,22.0,355.0,7.7523013011558985,-1.0
35.1022148,129.0949097,22.0,354.0,5.092734674178635,-1.0
35.1022835,129.0948944,22.0,354.0,7.76486792542256,0.0
35.1023293,129.0948944,22.0,355.0,5.092734674885959,1.0
35.1023865,129.0948944,22.0,355.0,6.36035858918476,0.0
35.1024437,129.0948792,22.0,355.0,6.508932830456812,0.0
35.1025124,129.0948792,22.0,355.0,7.6391020126826,0.0
35.1025581,129.0948792,23.0,354.0,5.081615166394244,-1.0
35.1026154,129.0948639,22.0,353.0,6.5217337758836695,-1.0
35.1026802,129.0948486,21.0,352.0,7.338641446243475,-1.0
35.1027336,129.0948486,21.0,354.0,5.937817284890042,2.0
35.1027756,129.0948486,21.0,354.0,4.670193369883917,0.0
35.102829,129.0948334,21.0,354.0,6.096695920806001,0.0
35.1028824,129.0948334,21.0,353.0,5.937817284182718,-1.0
35.1029472,129.0948181,20.0,352.0,7.33864058227518,-1.0
35.1029892,129.0948181,21.0,354.0,4.670193369883917,2.0
35.1030426,129.0948029,21.0,353.0,6.096695099012121,-1.0
35.1031036,129.0948029,21.0,353.0,6.7828998934794775,0.0
35.1031456,129.0947876,21.0,353.0,4.87318775039841,0.0
35.103199,129.0947876,21.0,354.0,5.937817284182718,1.0
35.1032562,129.0947723,21.0,354.0,6.510868546881798,0.0
35.1033096,129.0947723,21.0,354.0,5.937817284890042,0.0
35.1033745,129.0947723,21.0,355.0,7.216560706973234,1.0
35.1034279,129.0947571,21.0,356.0,6.096693616097474,1.0
35.1034927,129.0947571,21.0,356.0,7.205441199188844,0.0
35.1035271,129.0947571,21.0,356.0,3.825110759879833,0.0
35.1035805,129.0947571,22.0,357.0,5.937817284890042,1.0
35.1036339,129.0947418,21.0,356.0,6.098762489227943,-1.0
35.1036911,129.0947418,21.0,355.0,6.36035858918476,-1.0
35.1037445,129.0947418,21.0,356.0,5.937817284182718,1.0
35.1037979,129.0947266,21.0,355.0,6.096692194468157,-1.0
35.1038742,129.0947266,21.0,356.0,8.484184621272036,1.0
35.1039085,129.0947266,22.0,356.0,3.813991252095443,0.0
35.1039619,129.0947266,22.0,356.0,5.937817284182718,0.0
35.1040192,129.0947113,22.0,354.0,6.521728660978474,-2.0
35.1040726,129.0947113,22.0,353.0,5.937817284890042,-1.0
35.1041298,129.094696,22.0,351.0,6.510865357372546,-2.0
35.1042061,129.0946808,22.0,353.0,8.59612422386392,2.0
35.1042366,129.0946808,21.0,351.0,3.3914499470934008,-2.0
35.10429,129.0946655,21.0,348.0,6.098759933180803,-3.0
35.1043663,129.0946503,21.0,344.0,8.596123787046931,-4.0
35.1043968,129.094635,21.0,343.0,3.66594131660189,-1.0
35.1044502,129.0946198,22.0,342.0,6.096689683424868,-1.0
35.1045113,129.0945892,21.0,343.0,7.342169484968435,1.0
35.1045532,129.094574,21.0,344.0,4.859929541293049,1.0
35.1046066,129.0945587,21.0,345.0,6.098758698735476,1.0
35.1046677,129.0945435,21.0,342.0,6.933299403358287,-3.0
35.1047211,129.0945282,21.0,343.0,6.098758252011596,1.0
35.1047707,129.0944977,21.0,343.0,6.173848837784782,0.0
35.1048355,129.0944824,21.0,345.0,7.3386344663536835,2.0
35.104866,129.0944672,21.0,346.0,3.662494190519805,1.0
35.1049194,129.0944519,21.0,348.0,6.09875747978194,2.0
35.1049805,129.0944366,21.0,351.0,6.93511828446927,3.0
35.1050339,129.0944366,21.0,353.0,5.937817284182718,2.0
35.1050797,129.0944214,21.0,354.0,5.277107896700496,1.0
35.1051331,129.0944214,21.0,356.0,5.937817285597366,2.0
35.1051865,129.0944214,21.0,358.0,5.937817284182718,2.0
35.1052399,129.0944214,21.0,357.0,5.937817284182718,-1.0
35.1052971,129.0944214,21.0,0.0,6.36035858918476,-357.0
35.1053505,129.0944214,21.0,2.0,5.937817284890042,2.0
35.1054039,129.0944214,20.0,4.0,5.937817284182718,2.0
35.1054573,129.0944214,20.0,7.0,5.937817284182718,3.0
35.1055069,129.0944366,20.0,8.0,5.685962581111509,1.0
35.1055565,129.0944519,20.0,9.0,5.688181383346954,1.0
35.1056099,129.0944519,20.0,5.0,5.937817284182718,-4.0
35.1056595,129.0944672,20.0,3.0,5.688180954360248,-2.0
35.105732,129.0944672,20.0,2.0,8.061643316977317,-1.0
35.1057625,129.0944672,20.0,3.0,3.3914499463860768,1.0
35.1058159,129.0944672,21.0,2.0,5.937817284890042,-1.0
35.1058693,129.0944672,21.0,0.0,5.937817284890042,-2.0
35.1059227,129.0944672,20.0,358.0,5.937817284182718,358.0
35.1059837,129.0944672,21.0,356.0,6.7828998941868015,-2.0
35.1060295,129.0944672,21.0,358.0,5.092734674178635,2.0
35.1060829,129.0944672,21.0,357.0,5.937817284182718,-1.0
35.1061363,129.0944672,21.0,355.0,5.937817285597366,-2.0
35.1061897,129.0944519,21.0,355.0,6.098752529485095,0.0
35.1062546,129.0944519,21.0,355.0,7.216560706973234,0.0
35.1063194,129.0944366,21.0,356.0,7.338629659969265,1.0
35.1063538,129.0944366,21.0,355.0,3.8251107605871573,-1.0
35.1064072,129.0944366,21.0,355.0,5.937817284182718,0.0
35.1064606,129.0944366,21.0,355.0,5.937817284890042,0.0
35.106514,129.0944214,21.0,354.0,6.096681743522921,-1.0
35.1065674,129.0944214,21.0,354.0,5.937817284890042,0.0
35.1066246,129.0944061,21.0,354.0,6.5108562501473894,0.0
35.1067009,129.0944061,21.0,354.0,8.48418462197936,0.0
35.1067314,129.0944061,21.0,355.0,3.3914499470934008,1.0
35.1067886,129.0943909,21.0,355.0,6.508917172473244,0.0
35.106842,129.0943909,21.0,356.0,5.937817284182718,1.0
35.1068954,129.0943909,21.0,357.0,5.937817284890042,1.0
35.1069527,129.0943909,21.0,356.0,6.371478097676475,-1.0
35.1070061,129.0943756,21.0,355.0,6.098749347970497,-1.0
35.1070709,129.0943756,21.0,355.0,7.20544119848152,0.0
35.1071129,129.0943756,21.0,355.0,4.670193369883917,0.0
35.1071701,129.0943604,21.0,355.0,6.508915798578981,0.0
35.107254,129.0943604,21.0,355.0,9.329267231983444,0.0
35.1072769,129.0943604,20.0,354.0,2.5463673377966414,-1.0
35.1073303,129.0943451,21.0,354.0,6.09874808455208,0.0
35.1073837,129.0943451,21.0,354.0,5.937817284182718,0.0
35.1074371,129.0943298,21.0,354.0,6.098747668508123,0.0
35.1074905,129.0943298,21.0,354.0,5.937817284182718,0.0
35.1075439,129.0943298,21.0,356.0,5.937817284890042,2.0
35.1076088,129.0943146,21.0,358.0,7.34782631303146,2.0
35.107666,129.0943146,21.0,357.0,6.36035858918476,-1.0
35.107708,129.0943146,22.0,358.0,4.670193369883917,1.0
35.1077614,129.0943146,21.0,356.0,5.937817284890042,-2.0
35.1078262,129.0943146,21.0,355.0,7.20544119848152,-1.0
35.107872,129.0942993,21.0,354.0,5.279486209594841,-1.0
35.1079254,129.0942993,21.0,354.0,5.937817284182718,0.0
35.1079979,129.0942841,21.0,353.0,8.179356819544358,-1.0
35.1080513,129.0942841,21.0,354.0,5.937817284182718,1.0
35.1080818,129.0942688,21.0,355.0,3.6659174262070553,1.0
35.1081467,129.0942688,21.0,355.0,7.216560706973234,0.0
35.1081924,129.0942688,21.0,355.0,5.081615167101568,0.0
35.1082458,129.0942535,21.0,355.0,6.098744516788287,0.0
35.1082993,129.0942535,21.0,354.0,5.9489367926744325,-1.0
35.1083527,129.0942535,21.0,353.0,5.937817284182718,-1.0
35.1084061,129.0942383,21.0,354.0,6.096674463682189,1.0
35.1084671,129.0942383,21.0,353.0,6.7828998934794775,-1.0
35.1085129,129.094223,21.0,354.0,5.279483325054918,1.0
35.1085663,129.094223,21.0,354.0,5.937817284182718,0.0
35.1086197,129.094223,21.0,355.0,5.937817284182718,1.0
35.1086731,129.0942078,21.0,355.0,6.096673435675012,0.0
35.1087265,129.0942078,21.0,354.0,5.937817284890042,-1.0
35.1087799,129.0942078,21.0,354.0,5.937817284890042,0.0
35.1088333,129.0941925,21.0,354.0,6.098742227239391,0.0
35.1088982,129.0941925,21.0,354.0,7.216560706973234,0.0
35.1089439,129.0941772,21.0,355.0,5.268756011897962,1.0
35.1089973,129.0941772,21.0,356.0,5.937817284890042,1.0
35.1090508,129.0941772,21.0,357.0,5.948936791967109,1.0
35.1091042,129.094162,21.0,357.0,6.096671777116336,0.0
35.1091576,129.094162,20.0,358.0,5.937817284890042,1.0
35.1092072,129.094162,20.0,358.0,5.515275979180676,0.0
35.1092567,129.094162,19.0,359.0,5.5041564721036105,1.0
35.1093063,129.094162,19.0,3.0,5.515275979180676,-356.0
35.1093559,129.094162,19.0,8.0,5.515275979180676,5.0
35.1094017,129.0941772,18.0,14.0,5.277088684317771,6.0
35.1094475,129.0941925,19.0,18.0,5.27947911691876,4.0
35.1095123,129.094223,20.0,30.0,7.721115786025007,12.0
35.1095428,129.0942535,19.0,36.0,4.381685731398103,6.0
35.1095734,129.0942841,19.0,44.0,4.3960512536736065,8.0
35.1096153,129.0943298,18.0,52.0,6.244028333123013,8.0
35.1096344,129.0943756,18.0,58.0,4.676243685367661,6.0
35.1096573,129.0944214,18.0,69.0,4.882683240358906,11.0
35.1096687,129.0944824,18.0,78.0,5.69172350763928,9.0
35.1096764,129.0945435,18.0,85.0,5.623428727411108,7.0
35.1096802,129.0946045,17.0,90.0,5.5648338400426445,5.0
35.1096802,129.0946503,17.0,87.0,4.166124627708338,-3.0
35.1096802,129.094696,17.0,86.0,4.157028283609016,-1.0
35.109684,129.0947571,18.0,84.0,5.573903706219625,-2.0
35.1096878,129.0948181,18.0,85.0,5.564833321761778,1.0
35.1096916,129.0948639,17.0,84.0,4.187497047262356,-1.0
35.1096954,129.0949249,18.0,84.0,5.5648328057886465,0.0
35.1097031,129.0949707,18.0,84.0,4.25319507730375,0.0
35.1097069,129.0950317,18.0,82.0,5.564832025039644,-2.0
35.1097107,129.095108,18.0,84.0,6.953356857133381,2.0
35.1097145,129.0951538,18.0,85.0,4.18749588032047,1.0
35.1097221,129.0952148,18.0,84.0,5.612750565019537,-1.0
35.109726,129.0952606,19.0,84.0,4.188631926680327,0.0
35.1097298,129.0953369,18.0,83.0,6.953355233434116,-1.0
35.1097336,129.0953827,18.0,85.0,4.187494908880154,2.0
35.1097374,129.0954285,18.0,84.0,4.1874947179119495,-1.0
35.1097412,129.0955048,18.0,85.0,6.953354262073219,1.0
35.109745,129.0955505,18.0,85.0,4.178444527230619,0.0
35.1097488,129.0956116,19.0,85.0,5.573899299667082,0.0
35.1097488,129.0956726,19.0,86.0,5.548763935949879,1.0
35.1097527,129.0957336,19.0,86.0,5.565684274553393,0.0
35.1097565,129.0957794,19.0,86.0,4.187493746471084,0.0
35.1097603,129.0958405,19.0,85.0,5.573898517522516,-1.0
35.1097641,129.0959015,19.0,84.0,5.564828141658697,-1.0
35.1097679,129.0959625,19.0,84.0,5.564827886033193,0.0
35.1097717,129.0960083,18.0,85.0,4.187492971084229,1.0
35.1097755,129.0960693,18.0,84.0,5.5648273699516215,-1.0
35.1097832,129.0961304,18.0,85.0,5.623421528630814,1.0
35.109787,129.0961914,18.0,87.0,5.564826589201072,2.0
35.109787,129.0962372,18.0,87.0,4.1661191655975145,0.0
35.1097908,129.0962982,18.0,88.0,5.564826331267592,1.0
35.1097908,129.0963593,18.0,87.0,5.557857405697807,-1.0
35.1097946,129.096405,18.0,88.0,4.178442010241857,1.0
35.1097946,129.0964661,18.0,86.0,5.557857144224979,-2.0
35.1097984,129.0965271,18.0,85.0,5.564825817600973,-1.0
35.1098022,129.0965729,19.0,84.0,4.187491422060282,-1.0
35.1098061,129.0966339,19.0,84.0,5.565680649712523,0.0
35.1098137,129.0966949,18.0,84.0,5.612744396979996,0.0
35.1098175,129.096756,19.0,85.0,5.573894627840793,1.0
35.1098213,129.096817,18.0,85.0,5.5648242582722505,0.0
35.1098251,129.0968628,19.0,86.0,4.187490257417913,1.0
35.1098251,129.0969238,18.0,86.0,5.548758743155457,0.0
35.1098289,129.0969849,19.0,84.0,5.5738938501873845,-2.0
35.1098366,129.0970459,19.0,83.0,5.614427831672751,-1.0
35.1098404,129.0971069,19.0,82.0,5.564822961545831,-1.0
35.109848,129.0971527,18.0,81.0,4.25096332293468,-1.0
35.1098557,129.097229,18.0,86.0,6.9931068452998275,5.0
35.1098557,129.0972748,17.0,93.0,4.1661156558443855,7.0
35.109848,129.0973206,17.0,101.0,4.2531874334224975,8.0
35.1098366,129.0973816,16.0,113.0,5.691711603849268,12.0
35.1098213,129.0974121,16.0,122.0,3.254466145957563,9.0
35.1097946,129.0974579,15.0,134.0,5.115755907313004,12.0
35.1097679,129.0974884,14.0,145.0,4.063447762517726,11.0
35.1097374,129.0975037,12.0,151.0,3.6659064943288766,6.0
35.1097107,129.0975189,10.0,160.0,3.275075701942322,9.0
35.1096878,129.0975342,8.0,163.0,2.9018833258703136,3.0
35.1096687,129.0975494,6.0,167.0,2.534233904340233,4.0
35.1096497,129.0975494,7.0,161.0,2.1127065243028853,-6.0
35.1096306,129.0975647,6.0,159.0,2.5392085470659262,-2.0
35.1096191,129.0975647,5.0,159.0,1.2787434227905157,0.0
35.1096039,129.09758,5.0,171.0,2.18942980131958,12.0
35.1095924,129.09758,6.0,165.0,1.2787434234978399,-6.0
35.1095695,129.09758,7.0,170.0,2.5463673370893174,5.0
35.1095543,129.0975952,8.0,172.0,2.1836594066761785,2.0
35.1095314,129.0975952,8.0,175.0,2.5463673370893174,3.0
35.1095123,129.0975952,8.0,175.0,2.1238260327945993,0.0
35.1094894,129.0975952,9.0,177.0,2.5463673370893174,2.0
35.1094666,129.0975952,9.0,176.0,2.535247830012251,-1.0
35.109436,129.0975952,9.0,181.0,3.402569454877791,5.0
35.1094093,129.0975952,10.0,180.0,2.968908642091359,-1.0
35.1093903,129.0975952,10.0,179.0,2.1127065243028853,-1.0
35.1093559,129.0975952,11.0,180.0,3.8251107605871573,1.0
35.109333,129.0975952,12.0,179.0,2.5463673370893174,-1.0
35.1092949,129.0975952,12.0,178.0,4.23653255639016,-1.0
35.1092682,129.0975952,13.0,177.0,2.968908642798683,-1.0
35.1092339,129.0975952,14.0,177.0,3.813991252095443,0.0
35.1091957,129.0975952,14.0,176.0,4.2476520648818745,-1.0
35.1091614,129.0975952,14.0,174.0,3.813991252095443,-2.0
35.1091232,129.0976105,15.0,173.0,4.469845048848721,-1.0
35.1090851,129.0976105,15.0,173.0,4.23653255639016,0.0
35.1090355,129.0976257,16.0,172.0,5.685947818686946,-1.0
35.1089973,129.0976257,16.0,174.0,4.2476520648818745,2.0
35.108963,129.0976257,16.0,173.0,3.813991252095443,-1.0
35.1089211,129.097641,16.0,174.0,4.862504032003805,1.0
35.1088791,129.097641,16.0,174.0,4.670193369883917,0.0
35.1088371,129.097641,16.0,175.0,4.670193369883917,1.0
35.1087914,129.097641,16.0,175.0,5.081615167101568,0.0
35.1087456,129.0976562,17.0,175.0,5.277091397248141,0.0
35.1087036,129.0976562,17.0,176.0,4.670193369883917,1.0
35.1086578,129.0976562,18.0,175.0,5.092734674178635,-1.0
35.1086121,129.0976562,18.0,176.0,5.081615166394244,1.0
35.1085663,129.0976562,18.0,176.0,5.092734674885959,0.0
35.1085243,129.0976715,18.0,175.0,4.873161313456738,-1.0
35.1084747,129.0976715,18.0,174.0,5.515275979180676,-1.0
35.108429,129.0976715,18.0,175.0,5.081615167101568,1.0
35.1083832,129.0976868,18.0,175.0,5.2794837020774805,0.0
35.1083374,129.0976868,18.0,174.0,5.092734674178635,-1.0
35.1082878,129.0976868,18.0,173.0,5.515275979888,-1.0
35.1082344,129.097702,18.0,173.0,6.096674918167244,0.0
35.1081963,129.097702,18.0,172.0,4.236532557097485,-1.0
35.1081505,129.0977173,18.0,172.0,5.2794847496547845,0.0
35.1081047,129.0977173,18.0,171.0,5.092734674885959,-1.0
35.1080589,129.0977325,18.0,174.0,5.277094449692206,3.0
35.1080017,129.0977325,18.0,175.0,6.36035858918476,1.0
35.1079636,129.0977325,18.0,179.0,4.236532557804809,4.0
35.107914,129.0977325,19.0,180.0,5.515275979180676,1.0
35.1078682,129.0977325,19.0,180.0,5.092734674885959,0.0
35.1078072,129.0977325,20.0,177.0,6.7828998934794775,-3.0
35.107769,129.0977325,20.0,176.0,4.2476520655891985,-1.0
35.1077156,129.0977478,20.0,176.0,6.098746374914667,0.0
35.107666,129.0977478,20.0,174.0,5.515275979888,-2.0
35.107605,129.0977478,20.0,174.0,6.7828998941868015,0.0
35.1075668,129.0977631,20.0,173.0,4.469853324648053,-1.0
35.1075058,129.0977631,20.0,173.0,6.7828998941868015,0.0
35.1074638,129.0977631,20.0,173.0,4.670193369883917,0.0
35.1074142,129.0977783,20.0,174.0,5.6859545061969925,1.0
35.1073494,129.0977783,20.0,175.0,7.205441199896168,1.0
35.1073074,129.0977783,20.0,176.0,4.670193369176593,1.0
35.1072578,129.0977783,21.0,176.0,5.515275979888,0.0
35.1072044,129.0977936,21.0,174.0,6.098748367087513,-2.0
35.107151,129.0977936,21.0,174.0,5.937817284182718,0.0
35.1070976,129.0978088,21.0,175.0,6.09667929279918,1.0
35.1070442,129.0978088,21.0,175.0,5.937817284890042,0.0
35.1069908,129.0978088,21.0,174.0,5.937817284182718,-1.0
35.1069374,129.0978241,21.0,174.0,6.098749407594983,0.0
35.106884,129.0978241,21.0,174.0,5.937817284890042,0.0
35.1068192,129.0978241,21.0,174.0,7.205441199188844,0.0
35.1067657,129.0978394,21.0,174.0,6.109576692270216,0.0
35.10672,129.0978394,21.0,174.0,5.08161516568692,0.0
35.1066666,129.0978394,21.0,175.0,5.937817285597366,1.0
35.1066132,129.0978546,21.0,175.0,6.096681155864122,0.0
35.1065483,129.0978546,21.0,175.0,7.216560706973234,0.0
35.1065063,129.0978546,21.0,174.0,4.670193369883917,-1.0
35.1064529,129.0978699,21.0,174.0,6.098751295697492,0.0
35.1063881,129.0978699,21.0,174.0,7.205441199896168,0.0
35.1063423,129.0978851,21.0,173.0,5.277102080203176,-1.0
35.1062889,129.0978851,21.0,174.0,5.937817284182718,1.0
35.1062355,129.0978851,20.0,175.0,5.937817284890042,1.0
35.1061783,129.0979004,18.0,174.0,6.510857669801824,-1.0
35.106144,129.0979004,16.0,176.0,3.813991252802767,2.0
35.1060982,129.0979004,12.0,175.0,5.092734674885959,-1.0
35.1060753,129.0979004,8.0,174.0,2.5463673370893174,-1.0
35.1060562,129.0979156,4.0,176.0,2.534267343697739,2.0
35.1060486,129.0979156,0.0,170.0,0.8450826092967596,-6.0
35.1060562,129.0979156,2.0,173.0,0.42254130500204184,2.0
35.1060486,129.0979309,4.0,176.0,1.6282746050027879,3.0
35.1060371,129.0979309,5.0,179.0,1.2787434227905157,3.0
35.1060181,129.0979309,6.0,174.0,2.1127065243028853,-5.0
35.1060066,129.0979309,6.0,174.0,1.2787434227905157,0.0
35.1059875,129.0979309,7.0,175.0,2.1238260327945993,1.0
35.1059685,129.0979309,8.0,174.0,2.112706523595561,-1.0
35.1059494,129.0979309,8.0,173.0,2.1238260327945993,-1.0
35.1059265,129.0979309,9.0,174.0,2.5463673370893174,1.0
35.105896,129.0979462,10.0,173.0,3.6659313994858156,-1.0
35.1058655,129.0979462,11.0,173.0,3.391449947800725,0.0
35.1058426,129.0979462,11.0,174.0,2.5463673370893174,1.0
35.1058159,129.0979462,11.0,176.0,2.968908642091359,2.0
35.1057854,129.0979614,11.0,175.0,3.6624881067797794,-1.0
35.1057549,129.0979614,11.0,175.0,3.3914499470934008,0.0
35.1057243,129.0979614,11.0,175.0,3.402569455585115,0.0
35.1056976,129.0979614,10.0,175.0,2.968908642091359,0.0
35.1056633,129.0979614,9.0,176.0,3.813991251388119,1.0
35.1056519,129.0979614,9.0,176.0,1.2676239157134497,0.0
35.105629,129.0979767,9.0,176.0,2.9019165683208086,0.0
35.1055946,129.0979767,9.0,173.0,3.825110759172509,-3.0
35.1055756,129.0979767,9.0,174.0,2.1127065250102093,1.0
35.1055527,129.0979767,9.0,175.0,2.5463673377966414,1.0
35.1055374,129.0979767,8.0,174.0,1.7012847270852336,-1.0
35.1055183,129.0979767,6.0,175.0,2.1238260327945993,1.0
35.1055069,129.0979767,3.0,176.0,1.2676239142988015,1.0
35.1054993,129.0979767,2.0,173.0,0.8450826100040837,-3.0
35.1054955,129.0979767,0.0,0.0,0.42254130429471776,-173.0
35.1054916,129.0979919,1.0,176.0,0.4336608134937561,176.0
35.1054878,129.0979919,3.0,174.0,0.42254130500204184,-2.0
35.1054764,129.0979919,4.0,178.0,1.2676239142988015,4.0
35.1054611,129.0979919,5.0,173.0,1.7012847277925576,-5.0
35.1054459,129.0979919,5.0,175.0,1.6901652193008434,2.0
35.1054306,129.0979919,5.0,171.0,1.7012847277925576,-4.0
35.1054153,129.0979919,5.0,173.0,1.7012847277925576,2.0
35.1054001,129.0979919,5.0,176.0,1.6901652193008434,3.0
35.1053848,129.0979919,4.0,175.0,1.7012847270852336,-1.0
35.1053772,129.0979919,5.0,174.0,0.8450826100040837,-1.0
35.1053658,129.0980072,5.0,173.0,1.8825557967875408,-1.0
35.1053467,129.0980072,6.0,182.0,2.1238260327945993,9.0
35.1053314,129.0980072,6.0,175.0,1.7012847270852336,-7.0
35.10532,129.0980072,4.0,176.0,1.2676239150061255,1.0
35.1053085,129.0980072,2.0,171.0,1.2787434220831917,-5.0
35.1053047,129.0980072,0.0,0.0,0.42254130570936593,-171.0
35.1053047,129.0980072,1.0,181.0,0.0,181.0
35.1052971,129.0980072,3.0,175.0,0.8450826092967596,-6.0
35.1052818,129.0980072,5.0,171.0,1.7012847277925576,-4.0
35.1052742,129.0980072,6.0,172.0,0.8450826100040837,1.0
35.1052513,129.0980072,9.0,173.0,2.5463673370893174,1.0
35.1052132,129.0980225,12.0,175.0,4.459300467387426,2.0
35.1051865,129.0980225,13.0,175.0,2.968908642091359,0.0
35.1051521,129.0980225,14.0,175.0,3.8251107605871573,0.0
35.1051178,129.0980225,15.0,176.0,3.813991251388119,1.0
35.1050758,129.0980377,16.0,174.0,4.870587799701638,-2.0
35.1050262,129.0980377,16.0,174.0,5.515275980595325,0.0
35.1049957,129.0980377,15.0,173.0,3.3914499463860768,-1.0
35.1049576,129.098053,15.0,166.0,4.459301830312716,-7.0
35.1049004,129.0980682,12.0,166.0,6.508923771561129,0.0
35.1048889,129.0980682,12.0,168.0,1.2787434227905157,2.0
35.1048584,129.0980682,13.0,175.0,3.3914499470934008,7.0
35.1048241,129.0980835,14.0,185.0,4.060012366172735,10.0
35.1047859,129.0980682,15.0,207.0,4.4698681103317615,22.0
35.1047554,129.0980377,16.0,231.0,4.38178826632462,24.0
35.1047249,129.0979767,17.0,252.0,6.503422053993452,21.0
