reg_seq,latitude,longitude,altitude,velocity,direction,position_fix,satelites,equ_no,dev_id,evnt_dt,cre_dt,cntr_dup,wk_id,y_blk,y_bay,y_row,y_tier,long_cut,latt_cut
2680,35.1073952,129.0943146,11,12,7,4,12,YT374,S01228451528,2021-10-31T19:09:01Z,2021-11-01T05:22:25Z,"","","",,,,352,383
2896,35.1074257,129.0943146,11,12,5,4,12,YT374,S01228451528,2021-10-31T19:09:02Z,2021-11-01T05:22:26Z,"","","",,,,352,383
3159,35.10746,129.0943146,11,12,358,4,12,YT374,S01228451528,2021-10-31T19:09:03Z,2021-11-01T05:22:27Z,"","","",,,,352,384
3376,35.1074867,129.0943146,11,12,357,4,12,YT374,S01228451528,2021-10-31T19:09:04Z,2021-11-01T05:22:28Z,"","","",,,,352,385
3688,35.1075211,129.0943146,11,12,356,4,12,YT374,S01228451528,2021-10-31T19:09:05Z,2021-11-01T05:22:30Z,"","","",,,,352,386
3831,35.1075478,129.0943146,11,12,357,4,12,YT374,S01228451528,2021-10-31T19:09:06Z,2021-11-01T05:22:31Z,"","","",,,,352,386
4105,35.1075821,129.0943146,11,12,357,4,12,YT374,S01228451528,2021-10-31T19:09:07Z,2021-11-01T05:22:32Z,"","","",,,,352,387
4363,35.1076164,129.0943146,11,12,357,4,12,YT374,S01228451528,2021-10-31T19:09:08Z,2021-11-01T05:22:51Z,"","","",,,,352,388
4515,35.1076393,129.0943146,11,12,356,4,12,YT374,S01228451528,2021-10-31T19:09:09Z,2021-11-01T05:22:52Z,"","","",,,,352,388
4787,35.1076736,129.0942993,11,11,357,4,12,YT374,S01228451528,2021-10-31T19:09:10Z,2021-11-01T05:22:54Z,"","","",,,,352,389
5068,35.1077042,129.0942993,11,12,356,4,12,YT374,S01228451528,2021-10-31T19:09:11Z,2021-11-01T05:22:56Z,"","","",,,,352,390
5282,35.1077423,129.0942993,11,12,356,4,12,YT374,S01228451528,2021-10-31T19:09:12Z,2021-11-01T05:22:57Z,"","","",,,,352,391
5560,35.1077766,129.0942993,11,12,357,4,12,YT374,S01228451528,2021-10-31T19:09:13Z,2021-11-01T05:22:58Z,"","","",,,,352,392
5805,35.1077995,129.0942993,11,13,356,4,12,YT374,S01228451528,2021-10-31T19:09:14Z,2021-11-01T05:23:00Z,"","","",,,,352,392
6044,35.1078377,129.0942993,11,12,357,4,12,YT374,S01228451528,2021-10-31T19:09:15Z,2021-11-01T05:23:01Z,"","","",,,,352,393
6261,35.1078644,129.0942993,11,12,357,4,12,YT374,S01228451528,2021-10-31T19:09:16Z,2021-11-01T05:23:02Z,"","","",,,,352,394
6472,35.1078949,129.0942993,11,12,356,4,12,YT374,S01228451528,2021-10-31T19:09:17Z,2021-11-01T05:23:03Z,"","","",,,,352,394
6765,35.107933,129.0942841,11,12,357,4,12,YT374,S01228451528,2021-10-31T19:09:18Z,2021-11-01T05:23:05Z,"","","",,,,352,395
6992,35.1079597,129.0942841,11,12,355,4,12,YT374,S01228451528,2021-10-31T19:09:19Z,2021-11-01T05:23:06Z,"","","",,,,352,396
7255,35.1079903,129.0942841,11,12,356,4,12,YT374,S01228451528,2021-10-31T19:09:20Z,2021-11-01T05:23:07Z,"","","",,,,352,397
7435,35.1080246,129.0942841,11,12,355,4,12,YT374,S01228451528,2021-10-31T19:09:21Z,2021-11-01T05:23:08Z,"","","",,,,352,397
7733,35.1080551,129.0942841,11,12,356,4,12,YT374,S01228451528,2021-10-31T19:09:22Z,2021-11-01T05:23:10Z,"","","",,,,352,398
8062,35.1081009,129.0942841,11,12,357,4,12,YT374,S01228451528,2021-10-31T19:09:23Z,2021-11-01T05:23:11Z,"","","",,,,352,399
8148,35.10812,129.0942841,11,12,358,4,12,YT374,S01228451528,2021-10-31T19:09:24Z,2021-11-01T05:23:12Z,"","","",,,,352,400
8416,35.1081505,129.0942688,11,13,358,4,12,YT374,S01228451528,2021-10-31T19:09:25Z,2021-11-01T05:23:14Z,"","","",,,,351,400
8705,35.1081848,129.0942688,11,13,359,4,12,YT374,S01228451528,2021-10-31T19:09:26Z,2021-11-01T05:23:16Z,"","","",,,,351,401
8936,35.1082191,129.0942688,11,13,358,4,12,YT374,S01228451528,2021-10-31T19:09:27Z,2021-11-01T05:23:17Z,"","","",,,,351,402
9162,35.1082535,129.0942688,11,13,359,4,12,YT374,S01228451528,2021-10-31T19:09:28Z,2021-11-01T05:23:18Z,"","","",,,,351,403
9406,35.108284,129.0942688,11,13,358,4,12,YT374,S01228451528,2021-10-31T19:09:29Z,2021-11-01T05:23:19Z,"","","",,,,351,404
9708,35.108326,129.0942688,11,13,358,4,12,YT374,S01228451528,2021-10-31T19:09:30Z,2021-11-01T05:23:21Z,"","","",,,,351,405
9875,35.1083527,129.0942688,11,13,356,4,12,YT374,S01228451528,2021-10-31T19:09:31Z,2021-11-01T05:23:22Z,"","","",,,,351,405
10106,35.1083832,129.0942688,11,13,354,4,12,YT374,S01228451528,2021-10-31T19:09:32Z,2021-11-01T05:23:23Z,"","","",,,,351,406
10316,35.1084175,129.0942535,11,13,351,4,12,YT374,S01228451528,2021-10-31T19:09:33Z,2021-11-01T05:23:24Z,"","","",,,,351,407
10569,35.1084518,129.0942535,11,13,351,4,12,YT374,S01228451528,2021-10-31T19:09:34Z,2021-11-01T05:23:26Z,"","","",,,,351,407
10798,35.1084862,129.0942535,11,13,354,4,12,YT374,S01228451528,2021-10-31T19:09:35Z,2021-11-01T05:23:27Z,"","","",,,,351,408
11140,35.108532,129.0942383,11,16,356,4,12,YT374,S01228451528,2021-10-31T19:09:36Z,2021-11-01T05:23:29Z,"","","",,,,351,409
11279,35.1085663,129.0942383,11,17,356,4,12,YT374,S01228451528,2021-10-31T19:09:37Z,2021-11-01T05:23:29Z,"","","",,,,351,410
11581,35.1086121,129.0942383,11,18,357,4,12,YT374,S01228451528,2021-10-31T19:09:38Z,2021-11-01T05:23:31Z,"","","",,,,351,411
11873,35.1086578,129.0942383,11,18,355,4,12,YT374,S01228451528,2021-10-31T19:09:39Z,2021-11-01T05:23:32Z,"","","",,,,351,412
12049,35.1087036,129.0942383,11,18,353,4,12,YT374,S01228451528,2021-10-31T19:09:40Z,2021-11-01T05:23:33Z,"","","",,,,351,413
12259,35.1087494,129.094223,11,18,350,4,12,YT374,S01228451528,2021-10-31T19:09:41Z,2021-11-01T05:23:34Z,"","","",,,,351,414
12479,35.1087914,129.094223,11,17,354,4,12,YT374,S01228451528,2021-10-31T19:09:42Z,2021-11-01T05:23:35Z,"","","",,,,351,415
12791,35.1088371,129.0942078,11,17,354,4,12,YT374,S01228451528,2021-10-31T19:09:43Z,2021-11-01T05:23:37Z,"","","",,,,350,417
12959,35.1088791,129.0942078,11,17,356,4,12,YT374,S01228451528,2021-10-31T19:09:44Z,2021-11-01T05:23:38Z,"","","",,,,350,417
13257,35.1089325,129.0942078,11,17,355,4,12,YT374,S01228451528,2021-10-31T19:09:45Z,2021-11-01T05:23:39Z,"","","",,,,350,419
13490,35.1089668,129.0942078,11,17,356,4,12,YT374,S01228451528,2021-10-31T19:09:46Z,2021-11-01T05:23:40Z,"","","",,,,350,420
13709,35.1090088,129.0941925,11,16,356,4,12,YT374,S01228451528,2021-10-31T19:09:47Z,2021-11-01T05:23:41Z,"","","",,,,350,421
13976,35.1090508,129.0941925,11,15,355,4,12,YT374,S01228451528,2021-10-31T19:09:48Z,2021-11-01T05:23:43Z,"","","",,,,350,422
14278,35.1091042,129.0941925,11,15,355,4,12,YT374,S01228451528,2021-10-31T19:09:49Z,2021-11-01T05:23:44Z,"","","",,,,350,423
14513,35.1091347,129.0941925,11,14,354,4,12,YT374,S01228451528,2021-10-31T19:09:50Z,2021-11-01T05:23:46Z,"","","",,,,350,423
14707,35.1091614,129.0941772,11,14,354,4,12,YT374,S01228451528,2021-10-31T19:09:51Z,2021-11-01T05:23:47Z,"","","",,,,350,424
14904,35.1091957,129.0941772,11,14,354,4,12,YT374,S01228451528,2021-10-31T19:09:52Z,2021-11-01T05:23:48Z,"","","",,,,350,425
15207,35.1092339,129.0941772,11,15,359,4,12,YT374,S01228451528,2021-10-31T19:09:53Z,2021-11-01T05:23:50Z,"","","",,,,350,426
15548,35.1092873,129.0941772,11,15,6,4,12,YT374,S01228451528,2021-10-31T19:09:54Z,2021-11-01T05:23:52Z,"","","",,,,350,427
15649,35.1093102,129.0941772,11,14,11,4,12,YT374,S01228451528,2021-10-31T19:09:55Z,2021-11-01T05:23:53Z,"","","",,,,350,428
15916,35.1093445,129.0941925,11,13,16,4,12,YT374,S01228451528,2021-10-31T19:09:56Z,2021-11-01T05:23:55Z,"","","",,,,350,428
16088,35.109375,129.0942078,11,12,20,4,12,YT374,S01228451528,2021-10-31T19:09:57Z,2021-11-01T05:23:55Z,"","","",,,,350,429
16379,35.1094055,129.094223,11,12,20,4,12,YT374,S01228451528,2021-10-31T19:09:58Z,2021-11-01T05:23:57Z,"","","",,,,351,430
16715,35.1094475,129.0942383,11,13,19,4,12,YT374,S01228451528,2021-10-31T19:09:59Z,2021-11-01T05:23:59Z,"","","",,,,351,431
16885,35.1094666,129.0942383,11,13,16,4,12,YT374,S01228451528,2021-10-31T19:10:00Z,2021-11-01T05:24:00Z,"","","",,,,351,431
17075,35.1095009,129.0942535,11,13,15,4,12,YT374,S01228451528,2021-10-31T19:10:01Z,2021-11-01T05:24:00Z,"","","",,,,351,432
17349,35.1095314,129.0942688,11,13,18,4,12,YT374,S01228451528,2021-10-31T19:10:02Z,2021-11-01T05:24:02Z,"","","",,,,351,433
17602,35.1095695,129.0942841,11,12,26,4,12,YT374,S01228451528,2021-10-31T19:10:03Z,2021-11-01T05:24:03Z,"","","",,,,352,434
17846,35.1095924,129.0942993,11,11,34,4,12,YT374,S01228451528,2021-10-31T19:10:04Z,2021-11-01T05:24:04Z,"","","",,,,352,434
18095,35.1096153,129.0943298,11,10,44,4,12,YT374,S01228451528,2021-10-31T19:10:05Z,2021-11-01T05:24:06Z,"","","",,,,352,435
18367,35.1096344,129.0943604,11,10,60,4,12,YT374,S01228451528,2021-10-31T19:10:06Z,2021-11-01T05:24:07Z,"","","",,,,353,435
18576,35.109642,129.0943756,11,10,66,4,12,YT374,S01228451528,2021-10-31T19:10:07Z,2021-11-01T05:24:08Z,"","","",,,,353,435
18798,35.1096497,129.0944061,11,11,70,4,12,YT374,S01228451528,2021-10-31T19:10:08Z,2021-11-01T05:24:09Z,"","","",,,,354,436
19054,35.1096573,129.0944366,11,12,77,4,12,YT374,S01228451528,2021-10-31T19:10:09Z,2021-11-01T05:24:10Z,"","","",,,,354,436
19220,35.1096649,129.0944672,11,11,81,4,12,YT374,S01228451528,2021-10-31T19:10:10Z,2021-11-01T05:24:11Z,"","","",,,,355,436
19561,35.1096725,129.0945129,11,11,82,4,12,YT374,S01228451528,2021-10-31T19:10:11Z,2021-11-01T05:24:13Z,"","","",,,,356,436
19762,35.1096725,129.0945435,11,9,86,4,12,YT374,S01228451528,2021-10-31T19:10:12Z,2021-11-01T05:24:14Z,"","","",,,,356,436
20029,35.1096764,129.094574,11,7,84,4,12,YT374,S01228451528,2021-10-31T19:10:13Z,2021-11-01T05:24:15Z,"","","",,,,357,436
20255,35.1096764,129.0945892,11,6,88,4,12,YT374,S01228451528,2021-10-31T19:10:14Z,2021-11-01T05:24:17Z,"","","",,,,357,436
20453,35.1096764,129.0946045,11,6,87,4,12,YT374,S01228451528,2021-10-31T19:10:15Z,2021-11-01T05:24:18Z,"","","",,,,357,436
20695,35.1096764,129.0946198,11,6,88,4,12,YT374,S01228451528,2021-10-31T19:10:16Z,2021-11-01T05:24:20Z,"","","",,,,358,436
20914,35.1096764,129.0946503,11,6,89,4,12,YT374,S01228451528,2021-10-31T19:10:17Z,2021-11-01T05:24:21Z,"","","",,,,358,436
21142,35.1096764,129.0946655,11,7,89,4,12,YT374,S01228451528,2021-10-31T19:10:18Z,2021-11-01T05:24:22Z,"","","",,,,358,436
21465,35.1096764,129.094696,11,7,88,4,12,YT374,S01228451528,2021-10-31T19:10:19Z,2021-11-01T05:24:24Z,"","","",,,,359,436
21717,35.1096802,129.0947113,11,8,89,4,12,YT374,S01228451528,2021-10-31T19:10:20Z,2021-11-01T05:24:26Z,"","","",,,,359,436
21951,35.1096764,129.0947418,11,8,97,4,12,YT374,S01228451528,2021-10-31T19:10:21Z,2021-11-01T05:24:27Z,"","","",,,,360,436
22145,35.1096725,129.0947723,11,8,98,4,12,YT374,S01228451528,2021-10-31T19:10:22Z,2021-11-01T05:24:28Z,"","","",,,,360,436
22363,35.1096687,129.0947876,11,7,98,4,12,YT374,S01228451528,2021-10-31T19:10:23Z,2021-11-01T05:24:29Z,"","","",,,,361,436
22678,35.1096649,129.0948029,11,6,116,4,12,YT374,S01228451528,2021-10-31T19:10:24Z,2021-11-01T05:24:30Z,"","","",,,,361,436
22955,35.1096573,129.0948334,11,6,129,4,12,YT374,S01228451528,2021-10-31T19:10:25Z,2021-11-01T05:24:32Z,"","","",,,,361,436
23132,35.1096458,129.0948486,11,7,138,4,12,YT374,S01228451528,2021-10-31T19:10:26Z,2021-11-01T05:24:33Z,"","","",,,,362,435
23386,35.1096268,129.0948639,11,8,156,4,12,YT374,S01228451528,2021-10-31T19:10:27Z,2021-11-01T05:24:34Z,"","","",,,,362,435
23569,35.1096115,129.0948639,11,8,157,4,12,YT374,S01228451528,2021-10-31T19:10:28Z,2021-11-01T05:24:35Z,"","","",,,,362,435
23878,35.1095886,129.0948792,11,8,168,4,12,YT374,S01228451528,2021-10-31T19:10:29Z,2021-11-01T05:24:36Z,"","","",,,,362,434
24095,35.1095657,129.0948792,11,8,173,4,12,YT374,S01228451528,2021-10-31T19:10:30Z,2021-11-01T05:24:37Z,"","","",,,,362,434
24368,35.1095467,129.0948792,11,8,172,4,12,YT374,S01228451528,2021-10-31T19:10:31Z,2021-11-01T05:24:39Z,"","","",,,,362,433
24559,35.1095238,129.0948944,11,8,173,4,12,YT374,S01228451528,2021-10-31T19:10:32Z,2021-11-01T05:24:40Z,"","","",,,,363,433
24774,35.1095047,129.0948944,11,7,176,4,12,YT374,S01228451528,2021-10-31T19:10:33Z,2021-11-01T05:24:41Z,"","","",,,,363,432
25115,35.1094818,129.0948944,11,8,176,4,12,YT374,S01228451528,2021-10-31T19:10:34Z,2021-11-01T05:24:43Z,"","","",,,,363,432
25331,35.1094666,129.0948944,11,7,175,4,12,YT374,S01228451528,2021-10-31T19:10:35Z,2021-11-01T05:24:44Z,"","","",,,,363,431
25684,35.109436,129.0948944,11,8,175,4,12,YT374,S01228451528,2021-10-31T19:10:36Z,2021-11-01T05:24:46Z,"","","",,,,363,431
25797,35.1094208,129.0948944,11,8,177,4,12,YT374,S01228451528,2021-10-31T19:10:37Z,2021-11-01T05:24:47Z,"","","",,,,363,430
26002,35.1094017,129.0948944,11,8,175,4,12,YT374,S01228451528,2021-10-31T19:10:38Z,2021-11-01T05:24:48Z,"","","",,,,363,430
26295,35.1093788,129.0948944,11,9,174,4,12,YT374,S01228451528,2021-10-31T19:10:39Z,2021-11-01T05:24:50Z,"","","",,,,363,429
26496,35.1093521,129.0949097,11,9,174,4,12,YT374,S01228451528,2021-10-31T19:10:40Z,2021-11-01T05:24:51Z,"","","",,,,363,429
26692,35.109333,129.0949097,11,9,173,4,12,YT374,S01228451528,2021-10-31T19:10:41Z,2021-11-01T05:24:52Z,"","","",,,,363,428
26957,35.109314,129.0949097,11,8,173,4,12,YT374,S01228451528,2021-10-31T19:10:42Z,2021-11-01T05:24:54Z,"","","",,,,363,428
27236,35.1092911,129.0949097,11,9,173,4,12,YT374,S01228451528,2021-10-31T19:10:43Z,2021-11-01T05:24:56Z,"","","",,,,363,427
27476,35.1092682,129.0949097,11,9,174,4,12,YT374,S01228451528,2021-10-31T19:10:44Z,2021-11-01T05:24:57Z,"","","",,,,363,427
27787,35.1092339,129.0949249,11,9,177,4,12,YT374,S01228451528,2021-10-31T19:10:45Z,2021-11-01T05:24:59Z,"","","",,,,363,426
27902,35.1092186,129.0949249,11,9,176,4,12,YT374,S01228451528,2021-10-31T19:10:46Z,2021-11-01T05:25:00Z,"","","",,,,363,425
28218,35.1091957,129.0949249,11,10,177,4,12,YT374,S01228451528,2021-10-31T19:10:47Z,2021-11-01T05:25:01Z,"","","",,,,363,425
28441,35.109169,129.0949249,11,10,178,4,12,YT374,S01228451528,2021-10-31T19:10:48Z,2021-11-01T05:25:02Z,"","","",,,,363,424
28746,35.1091423,129.0949249,11,10,178,4,12,YT374,S01228451528,2021-10-31T19:10:49Z,2021-11-01T05:25:03Z,"","","",,,,363,424
28937,35.1091156,129.0949249,11,10,174,4,12,YT374,S01228451528,2021-10-31T19:10:50Z,2021-11-01T05:25:04Z,"","","",,,,363,423
29171,35.1090927,129.0949249,11,10,171,4,12,YT374,S01228451528,2021-10-31T19:10:51Z,2021-11-01T05:25:05Z,"","","",,,,363,422
29382,35.1090622,129.0949402,11,9,170,4,12,YT374,S01228451528,2021-10-31T19:10:52Z,2021-11-01T05:25:06Z,"","","",,,,363,422
29644,35.1090431,129.0949402,11,9,171,4,12,YT374,S01228451528,2021-10-31T19:10:53Z,2021-11-01T05:25:07Z,"","","",,,,363,421
29908,35.1090164,129.0949402,11,10,175,4,12,YT374,S01228451528,2021-10-31T19:10:54Z,2021-11-01T05:25:09Z,"","","",,,,363,421
30076,35.1089935,129.0949402,11,10,177,4,12,YT374,S01228451528,2021-10-31T19:10:55Z,2021-11-01T05:25:09Z,"","","",,,,363,420
30336,35.1089668,129.0949402,11,9,174,4,12,YT374,S01228451528,2021-10-31T19:10:56Z,2021-11-01T05:25:11Z,"","","",,,,363,420
30623,35.1089401,129.0949554,11,10,175,4,12,YT374,S01228451528,2021-10-31T19:10:57Z,2021-11-01T05:25:12Z,"","","",,,,364,419
30895,35.1089096,129.0949554,11,10,175,4,12,YT374,S01228451528,2021-10-31T19:10:58Z,2021-11-01T05:25:13Z,"","","",,,,364,418
31091,35.1088867,129.0949554,11,10,176,4,12,YT374,S01228451528,2021-10-31T19:10:59Z,2021-11-01T05:25:14Z,"","","",,,,364,418
31293,35.10886,129.0949554,11,10,176,4,12,YT374,S01228451528,2021-10-31T19:11:00Z,2021-11-01T05:25:15Z,"","","",,,,364,417
31571,35.1088295,129.0949554,11,11,175,4,12,YT374,S01228451528,2021-10-31T19:11:01Z,2021-11-01T05:25:17Z,"","","",,,,364,416
31838,35.1088028,129.0949554,11,11,175,4,12,YT374,S01228451528,2021-10-31T19:11:02Z,2021-11-01T05:25:18Z,"","","",,,,364,416
32081,35.1087723,129.0949707,11,11,175,4,12,YT374,S01228451528,2021-10-31T19:11:03Z,2021-11-01T05:25:19Z,"","","",,,,364,415
32318,35.1087456,129.0949707,11,11,175,4,12,YT374,S01228451528,2021-10-31T19:11:04Z,2021-11-01T05:25:21Z,"","","",,,,364,414
32564,35.1087151,129.0949707,11,11,175,4,12,YT374,S01228451528,2021-10-31T19:11:05Z,2021-11-01T05:25:22Z,"","","",,,,364,414
32801,35.1086884,129.0949707,11,11,175,4,12,YT374,S01228451528,2021-10-31T19:11:06Z,2021-11-01T05:25:23Z,"","","",,,,364,413
32987,35.1086578,129.0949707,11,11,174,4,12,YT374,S01228451528,2021-10-31T19:11:07Z,2021-11-01T05:25:25Z,"","","",,,,364,412
33295,35.1086311,129.0949707,11,11,173,4,12,YT374,S01228451528,2021-10-31T19:11:08Z,2021-11-01T05:25:27Z,"","","",,,,364,412
33524,35.1085968,129.094986,11,11,173,4,12,YT374,S01228451528,2021-10-31T19:11:09Z,2021-11-01T05:25:28Z,"","","",,,,364,411
33744,35.1085739,129.094986,11,11,172,4,12,YT374,S01228451528,2021-10-31T19:11:10Z,2021-11-01T05:25:29Z,"","","",,,,364,410
34031,35.108532,129.094986,11,11,173,4,12,YT374,S01228451528,2021-10-31T19:11:11Z,2021-11-01T05:25:31Z,"","","",,,,364,409
34178,35.1085167,129.0950012,11,11,174,4,12,YT374,S01228451528,2021-10-31T19:11:12Z,2021-11-01T05:25:32Z,"","","",,,,364,409
34478,35.1084862,129.0950012,11,11,174,4,12,YT374,S01228451528,2021-10-31T19:11:13Z,2021-11-01T05:25:33Z,"","","",,,,364,408
34674,35.1084595,129.0950012,11,12,175,4,12,YT374,S01228451528,2021-10-31T19:11:14Z,2021-11-01T05:25:34Z,"","","",,,,364,408
34942,35.108429,129.0950012,11,11,176,4,12,YT374,S01228451528,2021-10-31T19:11:15Z,2021-11-01T05:25:36Z,"","","",,,,364,407
35309,35.1083908,129.0950165,11,11,175,4,12,YT374,S01228451528,2021-10-31T19:11:16Z,2021-11-01T05:25:38Z,"","","",,,,365,406
35392,35.1083717,129.0950165,11,11,175,4,12,YT374,S01228451528,2021-10-31T19:11:17Z,2021-11-01T05:25:38Z,"","","",,,,365,406
35680,35.1083412,129.0950165,11,11,175,4,12,YT374,S01228451528,2021-10-31T19:11:18Z,2021-11-01T05:25:40Z,"","","",,,,365,405
35869,35.1083145,129.0950165,11,11,176,4,12,YT374,S01228451528,2021-10-31T19:11:19Z,2021-11-01T05:25:41Z,"","","",,,,365,404
36124,35.108284,129.0950165,11,11,176,4,12,YT374,S01228451528,2021-10-31T19:11:20Z,2021-11-01T05:25:42Z,"","","",,,,365,404
36438,35.1082458,129.0950165,11,11,178,4,12,YT374,S01228451528,2021-10-31T19:11:21Z,2021-11-01T05:25:43Z,"","","",,,,365,403
36625,35.1082268,129.0950165,11,11,177,4,12,YT374,S01228451528,2021-10-31T19:11:22Z,2021-11-01T05:25:44Z,"","","",,,,365,402
36848,35.1082001,129.0950165,11,11,178,4,12,YT374,S01228451528,2021-10-31T19:11:23Z,2021-11-01T05:25:45Z,"","","",,,,365,402
37170,35.1081696,129.0950165,11,11,174,4,12,YT374,S01228451528,2021-10-31T19:11:24Z,2021-11-01T05:25:47Z,"","","",,,,365,401
37378,35.108139,129.0950317,11,11,173,4,12,YT374,S01228451528,2021-10-31T19:11:25Z,2021-11-01T05:25:48Z,"","","",,,,365,400
37603,35.1081123,129.0950317,11,11,173,4,12,YT374,S01228451528,2021-10-31T19:11:26Z,2021-11-01T05:25:49Z,"","","",,,,365,400
37957,35.1080742,129.0950317,11,10,168,4,12,YT374,S01228451528,2021-10-31T19:11:27Z,2021-11-01T05:25:51Z,"","","",,,,365,399
38034,35.1080589,129.095047,11,10,169,4,12,YT374,S01228451528,2021-10-31T19:11:28Z,2021-11-01T05:25:52Z,"","","",,,,365,398
38330,35.1080322,129.095047,11,10,171,4,12,YT374,S01228451528,2021-10-31T19:11:29Z,2021-11-01T05:25:54Z,"","","",,,,365,398
38559,35.1080017,129.095047,11,10,172,4,12,YT374,S01228451528,2021-10-31T19:11:30Z,2021-11-01T05:25:55Z,"","","",,,,365,397
38815,35.1079788,129.0950623,11,10,174,4,12,YT374,S01228451528,2021-10-31T19:11:31Z,2021-11-01T05:25:57Z,"","","",,,,366,396
39041,35.1079521,129.0950623,11,11,173,4,12,YT374,S01228451528,2021-10-31T19:11:32Z,2021-11-01T05:25:58Z,"","","",,,,366,396
39291,35.1079178,129.0950623,11,11,175,4,12,YT374,S01228451528,2021-10-31T19:11:33Z,2021-11-01T05:26:00Z,"","","",,,,366,395
39465,35.1078949,129.0950623,11,11,175,4,12,YT374,S01228451528,2021-10-31T19:11:34Z,2021-11-01T05:26:01Z,"","","",,,,366,394
39791,35.1078644,129.0950775,11,12,174,4,12,YT374,S01228451528,2021-10-31T19:11:35Z,2021-11-01T05:26:03Z,"","","",,,,366,394
39969,35.1078339,129.0950775,11,12,175,4,12,YT374,S01228451528,2021-10-31T19:11:36Z,2021-11-01T05:26:04Z,"","","",,,,366,393
40276,35.1077957,129.0950775,11,12,174,4,12,YT374,S01228451528,2021-10-31T19:11:37Z,2021-11-01T05:26:05Z,"","","",,,,366,392
40512,35.1077728,129.0950775,11,11,173,4,12,YT374,S01228451528,2021-10-31T19:11:38Z,2021-11-01T05:26:07Z,"","","",,,,366,392
40730,35.1077347,129.0950775,11,12,174,4,12,YT374,S01228451528,2021-10-31T19:11:39Z,2021-11-01T05:26:08Z,"","","",,,,366,391
40991,35.1077042,129.0950928,11,13,174,4,12,YT374,S01228451528,2021-10-31T19:11:40Z,2021-11-01T05:26:09Z,"","","",,,,366,390
41228,35.1076775,129.0950928,11,13,175,4,12,YT374,S01228451528,2021-10-31T19:11:41Z,2021-11-01T05:26:10Z,"","","",,,,366,389
41426,35.1076431,129.0950928,11,13,176,4,12,YT374,S01228451528,2021-10-31T19:11:42Z,2021-11-01T05:26:11Z,"","","",,,,366,389
41705,35.1076088,129.0950928,11,13,176,4,12,YT374,S01228451528,2021-10-31T19:11:43Z,2021-11-01T05:26:13Z,"","","",,,,366,388
41930,35.1075706,129.0950928,11,13,174,4,12,YT374,S01228451528,2021-10-31T19:11:44Z,2021-11-01T05:26:14Z,"","","",,,,366,387
42147,35.1075439,129.095108,11,13,173,4,12,YT374,S01228451528,2021-10-31T19:11:45Z,2021-11-01T05:26:15Z,"","","",,,,366,386
42379,35.1075096,129.095108,11,13,173,4,12,YT374,S01228451528,2021-10-31T19:11:46Z,2021-11-01T05:26:16Z,"","","",,,,366,385
42659,35.1074753,129.095108,11,13,174,4,12,YT374,S01228451528,2021-10-31T19:11:47Z,2021-11-01T05:26:17Z,"","","",,,,366,385
42901,35.1074448,129.0951233,11,13,176,4,12,YT374,S01228451528,2021-10-31T19:11:48Z,2021-11-01T05:26:18Z,"","","",,,,367,384
43161,35.1074104,129.0951233,11,13,177,4,12,YT374,S01228451528,2021-10-31T19:11:49Z,2021-11-01T05:26:20Z,"","","",,,,367,383
43429,35.1073761,129.0951233,11,13,178,4,12,YT374,S01228451528,2021-10-31T19:11:50Z,2021-11-01T05:26:21Z,"","","",,,,367,382
