reg_seq,latitude,longitude,altitude,velocity,direction,position_fix,satelites,equ_no,dev_id,evnt_dt,cre_dt,cntr_dup,wk_id,y_blk,y_bay,y_row,y_tier,long_cut,latt_cut
4317,35.1077271,129.0978241,11,16,173,4,12,YT341,S01228451394,2021-10-31T19:09:09Z,2021-11-01T05:22:33Z,BEAU5135407-15,U,3K,24,2,2,415,391
4584,35.1076851,129.0978394,11,17,174,4,12,YT341,S01228451394,2021-10-31T19:09:10Z,2021-11-01T05:22:53Z,BEAU5135407-15,U,3K,24,2,2,415,390
4830,35.1076393,129.0978394,11,16,175,4,12,YT341,S01228451394,2021-10-31T19:09:11Z,2021-11-01T05:22:54Z,BEAU5135407-15,U,3K,24,2,2,415,388
5075,35.1076012,129.0978394,11,16,176,4,12,YT341,S01228451394,2021-10-31T19:09:12Z,2021-11-01T05:22:56Z,BEAU5135407-15,U,3K,24,2,2,415,388
5356,35.1075592,129.0978394,11,15,174,4,12,YT341,S01228451394,2021-10-31T19:09:13Z,2021-11-01T05:22:57Z,BEAU5135407-15,U,3K,24,2,2,415,387
5549,35.1075211,129.0978546,11,14,174,4,12,YT341,S01228451394,2021-10-31T19:09:14Z,2021-11-01T05:22:58Z,BEAU5135407-15,U,3K,24,2,2,415,386
5806,35.1074867,129.0978546,11,13,175,4,12,YT341,S01228451394,2021-10-31T19:09:15Z,2021-11-01T05:23:00Z,BEAU5135407-15,U,3K,24,2,2,415,385
6124,35.1074333,129.0978546,11,15,176,4,12,YT341,S01228451394,2021-10-31T19:09:16Z,2021-11-01T05:23:02Z,BEAU5135407-15,U,3K,24,2,2,415,384
6285,35.107399,129.0978546,11,17,176,4,12,YT341,S01228451394,2021-10-31T19:09:17Z,2021-11-01T05:23:02Z,BEAU5135407-15,U,3K,24,2,2,415,383
6480,35.1073647,129.0978699,11,17,175,4,12,YT341,S01228451394,2021-10-31T19:09:18Z,2021-11-01T05:23:03Z,BEAU5135407-15,U,3K,24,2,2,416,382
6762,35.1073227,129.0978699,11,17,173,4,12,YT341,S01228451394,2021-10-31T19:09:19Z,2021-11-01T05:23:05Z,BEAU5135407-15,U,3K,24,2,2,416,381
7015,35.1072693,129.0978699,11,16,172,4,12,YT341,S01228451394,2021-10-31T19:09:20Z,2021-11-01T05:23:06Z,BEAU5135407-15,U,3K,24,2,2,416,380
7236,35.1072388,129.0978851,11,16,173,4,12,YT341,S01228451394,2021-10-31T19:09:21Z,2021-11-01T05:23:07Z,BEAU5135407-15,U,3K,24,2,2,416,379
7482,35.1071968,129.0978851,11,15,172,4,12,YT341,S01228451394,2021-10-31T19:09:22Z,2021-11-01T05:23:08Z,BEAU5135407-15,U,3K,24,2,2,416,378
7726,35.107151,129.0979004,11,15,171,4,12,YT341,S01228451394,2021-10-31T19:09:23Z,2021-11-01T05:23:10Z,BEAU5135407-15,U,3K,24,2,2,416,377
7906,35.1071205,129.0979004,11,16,171,4,12,YT341,S01228451394,2021-10-31T19:09:24Z,2021-11-01T05:23:11Z,BEAU5135407-15,U,3K,24,2,2,416,376
8156,35.1070786,129.0979156,11,17,170,4,12,YT341,S01228451394,2021-10-31T19:09:25Z,2021-11-01T05:23:12Z,BEAU5135407-15,U,3K,24,2,2,416,375
8396,35.1070366,129.0979156,11,17,171,4,12,YT341,S01228451394,2021-10-31T19:09:26Z,2021-11-01T05:23:14Z,BEAU5135407-15,U,3K,24,2,2,416,374
8644,35.1069946,129.0979309,11,17,171,4,12,YT341,S01228451394,2021-10-31T19:09:27Z,2021-11-01T05:23:15Z,BEAU5135407-15,U,3K,24,2,2,417,373
8942,35.1069527,129.0979309,11,16,171,4,12,YT341,S01228451394,2021-10-31T19:09:28Z,2021-11-01T05:23:17Z,BEAU5135407-15,U,3K,24,2,2,417,372
9134,35.1069107,129.0979462,11,16,171,4,12,YT341,S01228451394,2021-10-31T19:09:29Z,2021-11-01T05:23:18Z,BEAU5135407-15,U,3K,24,2,2,417,371
9409,35.1068687,129.0979462,11,16,169,4,12,YT341,S01228451394,2021-10-31T19:09:30Z,2021-11-01T05:23:19Z,BEAU5135407-15,U,3K,24,2,2,417,370
9612,35.1068268,129.0979614,11,16,171,4,12,YT341,S01228451394,2021-10-31T19:09:31Z,2021-11-01T05:23:20Z,BEAU5135407-15,U,3K,24,2,2,417,369
9883,35.1067848,129.0979614,11,16,170,4,12,YT341,S01228451394,2021-10-31T19:09:32Z,2021-11-01T05:23:22Z,BEAU5135407-15,U,3K,24,2,2,417,368
10103,35.1067429,129.0979767,11,16,173,4,12,YT341,S01228451394,2021-10-31T19:09:33Z,2021-11-01T05:23:23Z,BEAU5135407-15,U,3K,24,2,2,418,367
10437,35.1066856,129.0979919,11,16,172,4,12,YT341,S01228451394,2021-10-31T19:09:34Z,2021-11-01T05:23:25Z,BEAU5135407-15,U,3K,24,2,2,418,366
10620,35.1066513,129.0979919,11,16,173,4,12,YT341,S01228451394,2021-10-31T19:09:35Z,2021-11-01T05:23:26Z,BEAU5135407-15,U,3K,24,2,2,418,365
10803,35.106617,129.0979919,11,16,173,4,12,YT341,S01228451394,2021-10-31T19:09:36Z,2021-11-01T05:23:27Z,BEAU5135407-15,U,3K,24,2,2,418,365
11048,35.106575,129.0980072,11,16,171,4,12,YT341,S01228451394,2021-10-31T19:09:37Z,2021-11-01T05:23:28Z,BEAU5135407-15,U,3K,24,2,2,418,364
11292,35.1065369,129.0980072,11,15,173,5,12,YT341,S01228451394,2021-10-31T19:09:38Z,2021-11-01T05:23:29Z,BEAU5135407-15,U,3K,24,2,2,418,363
11542,35.1064987,129.0980072,11,15,175,5,12,YT341,S01228451394,2021-10-31T19:09:39Z,2021-11-01T05:23:30Z,BEAU5135407-15,U,3K,24,2,2,418,362
11786,35.1064606,129.0980225,11,15,175,5,12,YT341,S01228451394,2021-10-31T19:09:40Z,2021-11-01T05:23:32Z,BEAU5135407-15,U,3K,24,2,2,418,361
12075,35.106411,129.0980225,11,15,175,5,12,YT341,S01228451394,2021-10-31T19:09:41Z,2021-11-01T05:23:33Z,BEAU5135407-15,U,3K,24,2,2,418,360
12264,35.1063805,129.0980225,11,15,177,5,12,YT341,S01228451394,2021-10-31T19:09:42Z,2021-11-01T05:23:34Z,BEAU5135407-15,U,3K,24,2,2,418,359
12501,35.1063423,129.0980225,11,15,178,5,12,YT341,S01228451394,2021-10-31T19:09:43Z,2021-11-01T05:23:35Z,BEAU5135407-15,U,3K,24,2,2,418,358
12751,35.1063042,129.0980225,11,15,176,5,12,YT341,S01228451394,2021-10-31T19:09:44Z,2021-11-01T05:23:37Z,BEAU5135407-15,U,3K,24,2,2,418,357
12961,35.1062622,129.0980377,11,15,175,5,12,YT341,S01228451394,2021-10-31T19:09:45Z,2021-11-01T05:23:38Z,BEAU5135407-15,U,3K,24,2,2,419,356
13224,35.1062241,129.0980377,11,14,172,5,12,YT341,S01228451394,2021-10-31T19:09:46Z,2021-11-01T05:23:39Z,BEAU5135407-15,U,3K,24,2,2,419,355
13481,35.1061897,129.0980377,11,15,172,5,12,YT341,S01228451394,2021-10-31T19:09:47Z,2021-11-01T05:23:40Z,BEAU5135407-15,U,3K,24,2,2,419,355
13722,35.1061516,129.098053,11,14,172,4,12,YT341,S01228451394,2021-10-31T19:09:48Z,2021-11-01T05:23:41Z,BEAU5135407-15,U,3K,24,2,2,419,354
14000,35.106102,129.098053,11,15,172,4,12,YT341,S01228451394,2021-10-31T19:09:49Z,2021-11-01T05:23:43Z,BEAU5135407-15,U,3K,24,2,2,419,352
14157,35.1060715,129.0980682,11,15,172,4,12,YT341,S01228451394,2021-10-31T19:09:50Z,2021-11-01T05:23:44Z,BEAU5135407-15,U,3K,24,2,2,419,352
14470,35.1060333,129.0980682,11,15,173,4,12,YT341,S01228451394,2021-10-31T19:09:51Z,2021-11-01T05:23:46Z,BEAU5135407-15,U,3K,24,2,2,419,351
14694,35.1059952,129.0980682,11,16,176,4,12,YT341,S01228451394,2021-10-31T19:09:52Z,2021-11-01T05:23:47Z,BEAU5135407-15,U,3K,24,2,2,419,350
14901,35.1059532,129.0980682,11,16,179,4,12,YT341,S01228451394,2021-10-31T19:09:53Z,2021-11-01T05:23:48Z,BEAU5135407-15,U,3K,24,2,2,419,349
15189,35.1059036,129.0980682,11,15,178,4,12,YT341,S01228451394,2021-10-31T19:09:54Z,2021-11-01T05:23:50Z,BEAU5135407-15,U,3K,24,2,2,419,348
15448,35.1058617,129.0980835,11,16,175,4,12,YT341,S01228451394,2021-10-31T19:09:55Z,2021-11-01T05:23:52Z,BEAU5135407-15,U,3K,24,2,2,419,347
15646,35.1058235,129.0980835,11,16,175,4,12,YT341,S01228451394,2021-10-31T19:09:56Z,2021-11-01T05:23:53Z,BEAU5135407-15,U,3K,24,2,2,419,346
15888,35.1057892,129.0980835,11,16,175,4,12,YT341,S01228451394,2021-10-31T19:09:57Z,2021-11-01T05:23:54Z,BEAU5135407-15,U,3K,24,2,2,419,345
16150,35.1057472,129.0980835,11,15,174,4,12,YT341,S01228451394,2021-10-31T19:09:58Z,2021-11-01T05:23:56Z,BEAU5135407-15,U,3K,24,2,2,419,344
16357,35.1057091,129.0980988,11,15,172,4,12,YT341,S01228451394,2021-10-31T19:09:59Z,2021-11-01T05:23:57Z,BEAU5135407-15,U,3K,24,2,2,420,343
16617,35.1056709,129.0980988,11,16,174,4,12,YT341,S01228451394,2021-10-31T19:10:00Z,2021-11-01T05:23:58Z,BEAU5135407-15,U,3K,24,2,2,420,342
16846,35.105629,129.098114,11,16,170,4,12,YT341,S01228451394,2021-10-31T19:10:01Z,2021-11-01T05:23:59Z,BEAU5135407-15,U,3K,24,2,2,420,341
17126,35.105587,129.098114,11,17,172,4,12,YT341,S01228451394,2021-10-31T19:10:02Z,2021-11-01T05:24:01Z,BEAU5135407-15,U,3K,24,2,2,420,340
17369,35.105545,129.098114,11,17,175,4,12,YT341,S01228451394,2021-10-31T19:10:03Z,2021-11-01T05:24:02Z,BEAU5135407-15,U,3K,24,2,2,420,339
17611,35.1054916,129.0981293,11,16,174,4,12,YT341,S01228451394,2021-10-31T19:10:04Z,2021-11-01T05:24:03Z,BEAU5135407-15,U,3K,24,2,2,420,338
17895,35.1054573,129.0981293,11,16,175,4,12,YT341,S01228451394,2021-10-31T19:10:05Z,2021-11-01T05:24:05Z,BEAU5135407-15,U,3K,24,2,2,420,337
18067,35.1054192,129.0981293,11,16,174,4,12,YT341,S01228451394,2021-10-31T19:10:06Z,2021-11-01T05:24:06Z,BEAU5135407-15,U,3K,24,2,2,420,336
18344,35.1053772,129.0981445,11,16,174,4,12,YT341,S01228451394,2021-10-31T19:10:07Z,2021-11-01T05:24:07Z,BEAU5135407-15,U,3K,24,2,2,421,335
18487,35.1053352,129.0981445,11,17,174,4,12,YT341,S01228451394,2021-10-31T19:10:08Z,2021-11-01T05:24:08Z,BEAU5135407-15,U,3K,24,2,2,421,335
18805,35.1052895,129.0981445,11,16,175,4,12,YT341,S01228451394,2021-10-31T19:10:09Z,2021-11-01T05:24:09Z,BEAU5135407-15,U,3K,24,2,2,421,333
19040,35.1052475,129.0981445,11,16,174,4,12,YT341,S01228451394,2021-10-31T19:10:10Z,2021-11-01T05:24:10Z,BEAU5135407-15,U,3K,24,2,2,421,332
19231,35.1052094,129.0981598,11,15,174,4,12,YT341,S01228451394,2021-10-31T19:10:11Z,2021-11-01T05:24:11Z,BEAU5135407-15,U,3K,24,2,2,421,332
19517,35.1051712,129.0981598,11,14,174,4,12,YT341,S01228451394,2021-10-31T19:10:12Z,2021-11-01T05:24:13Z,BEAU5135407-15,U,3K,24,2,2,421,331
19787,35.1051369,129.0981598,11,12,173,4,12,YT341,S01228451394,2021-10-31T19:10:13Z,2021-11-01T05:24:14Z,BEAU5135407-15,U,3K,24,2,2,421,330
20018,35.1051025,129.098175,11,9,176,4,12,YT341,S01228451394,2021-10-31T19:10:14Z,2021-11-01T05:24:15Z,BEAU5135407-15,U,3K,24,2,2,421,329
20383,35.1050797,129.098175,11,6,175,4,12,YT341,S01228451394,2021-10-31T19:10:15Z,2021-11-01T05:24:18Z,BEAU5135407-15,U,3K,24,2,2,421,329
20552,35.1050644,129.098175,11,5,175,4,12,YT341,S01228451394,2021-10-31T19:10:16Z,2021-11-01T05:24:19Z,BEAU5135407-15,U,3K,24,2,2,421,328
20746,35.1050529,129.098175,11,5,174,4,12,YT341,S01228451394,2021-10-31T19:10:17Z,2021-11-01T05:24:20Z,BEAU5135407-15,U,3K,24,2,2,421,328
20985,35.1050415,129.098175,11,5,178,4,12,YT341,S01228451394,2021-10-31T19:10:18Z,2021-11-01T05:24:21Z,BEAU5135407-15,U,3K,24,2,2,421,328
21222,35.1050262,129.098175,11,4,174,4,12,YT341,S01228451394,2021-10-31T19:10:19Z,2021-11-01T05:24:23Z,BEAU5135407-15,U,3K,24,2,2,421,327
21431,35.1050186,129.098175,11,2,184,4,12,YT341,S01228451394,2021-10-31T19:10:20Z,2021-11-01T05:24:24Z,BEAU5135407-15,U,3K,24,2,2,421,327
21688,35.105011,129.098175,11,0,181,4,12,YT341,S01228451394,2021-10-31T19:10:21Z,2021-11-01T05:24:26Z,BEAU5135407-15,U,3K,24,2,2,421,327
21956,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:22Z,2021-11-01T05:24:27Z,BEAU5135407-15,U,3K,24,2,2,421,327
22187,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:23Z,2021-11-01T05:24:28Z,BEAU5135407-15,U,3K,24,2,2,421,327
22393,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:24Z,2021-11-01T05:24:29Z,BEAU5135407-15,U,3K,24,2,2,421,327
22647,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:25Z,2021-11-01T05:24:30Z,BEAU5135407-15,U,3K,24,2,2,421,327
22897,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:26Z,2021-11-01T05:24:31Z,BEAU5135407-15,U,3K,24,2,2,421,327
23150,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:27Z,2021-11-01T05:24:33Z,BEAU5135407-15,U,3K,24,2,2,421,327
23352,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:28Z,2021-11-01T05:24:34Z,BEAU5135407-15,U,3K,24,2,2,421,327
23564,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:29Z,2021-11-01T05:24:35Z,BEAU5135407-15,U,3K,24,2,2,421,327
23866,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:30Z,2021-11-01T05:24:36Z,BEAU5135407-15,U,3K,24,2,2,421,327
24083,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:31Z,2021-11-01T05:24:37Z,BEAU5135407-15,U,3K,24,2,2,421,327
24366,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:32Z,2021-11-01T05:24:39Z,BEAU5135407-15,U,3K,24,2,2,421,327
24527,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:33Z,2021-11-01T05:24:40Z,BEAU5135407-15,U,3K,24,2,2,421,327
24820,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:34Z,2021-11-01T05:24:41Z,BEAU5135407-15,U,3K,24,2,2,421,327
25033,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:35Z,2021-11-01T05:24:43Z,BEAU5135407-15,U,3K,24,2,2,421,327
25330,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:36Z,2021-11-01T05:24:44Z,BEAU5135407-15,U,3K,24,2,2,421,327
25562,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:37Z,2021-11-01T05:24:45Z,BEAU5135407-15,U,3K,24,2,2,421,327
25766,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:38Z,2021-11-01T05:24:46Z,BEAU5135407-15,U,3K,24,2,2,421,327
26025,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:39Z,2021-11-01T05:24:48Z,BEAU5135407-15,U,3K,24,2,2,421,327
26255,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:40Z,2021-11-01T05:24:50Z,BEAU5135407-15,U,3K,24,2,2,421,327
26538,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:41Z,2021-11-01T05:24:52Z,BEAU5135407-15,U,3K,24,2,2,421,327
26698,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:42Z,2021-11-01T05:24:52Z,BEAU5135407-15,U,3K,24,2,2,421,327
26961,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:43Z,2021-11-01T05:24:54Z,BEAU5135407-15,U,3K,24,2,2,421,327
27175,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:44Z,2021-11-01T05:24:56Z,BEAU5135407-15,U,3K,24,2,2,421,327
27472,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:45Z,2021-11-01T05:24:57Z,BEAU5135407-15,U,3K,24,2,2,421,327
27727,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:46Z,2021-11-01T05:24:59Z,BEAU5135407-15,U,3K,24,2,2,421,327
27908,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:47Z,2021-11-01T05:25:00Z,BEAU5135407-15,U,3K,24,2,2,421,327
28216,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:48Z,2021-11-01T05:25:01Z,BEAU5135407-15,U,3K,24,2,2,421,327
28424,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:49Z,2021-11-01T05:25:02Z,BEAU5135407-15,U,3K,24,2,2,421,327
28668,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:50Z,2021-11-01T05:25:03Z,BEAU5135407-15,U,3K,24,2,2,421,327
28921,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:51Z,2021-11-01T05:25:04Z,BEAU5135407-15,U,3K,24,2,2,421,327
29177,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:52Z,2021-11-01T05:25:05Z,BEAU5135407-15,U,3K,24,2,2,421,327
29340,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:53Z,2021-11-01T05:25:06Z,BEAU5135407-15,U,3K,24,2,2,421,327
29663,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:54Z,2021-11-01T05:25:07Z,BEAU5135407-15,U,3K,24,2,2,421,327
29907,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:55Z,2021-11-01T05:25:09Z,BEAU5135407-15,U,3K,24,2,2,421,327
30148,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:56Z,2021-11-01T05:25:10Z,BEAU5135407-15,U,3K,24,2,2,421,327
30333,35.105011,129.098175,11,0,0,4,12,YT341,S01228451394,2021-10-31T19:10:57Z,2021-11-01T05:25:11Z,BEAU5135407-15,U,3K,24,2,2,421,327
30631,35.105011,129.098175,11,0,190,4,12,YT341,S01228451394,2021-10-31T19:10:58Z,2021-11-01T05:25:12Z,BEAU5135407-15,U,3K,24,2,2,421,327
30835,35.105011,129.098175,11,1,177,4,12,YT341,S01228451394,2021-10-31T19:10:59Z,2021-11-01T05:25:13Z,BEAU5135407-15,U,3K,24,2,2,421,327
31064,35.1050072,129.098175,11,0,163,4,12,YT341,S01228451394,2021-10-31T19:11:00Z,2021-11-01T05:25:14Z,BEAU5135407-15,U,3K,24,2,2,421,327
31335,35.1050034,129.098175,11,0,164,4,12,YT341,S01228451394,2021-10-31T19:11:01Z,2021-11-01T05:25:15Z,BEAU5135407-15,U,3K,24,2,2,421,327
31596,35.1050034,129.098175,11,0,162,4,12,YT341,S01228451394,2021-10-31T19:11:02Z,2021-11-01T05:25:17Z,BEAU5135407-15,U,3K,24,2,2,421,327
31787,35.1049995,129.098175,11,1,177,4,12,YT341,S01228451394,2021-10-31T19:11:03Z,2021-11-01T05:25:18Z,BEAU5135407-15,U,3K,24,2,2,421,327
32072,35.1049919,129.098175,11,3,178,4,12,YT341,S01228451394,2021-10-31T19:11:04Z,2021-11-01T05:25:19Z,BEAU5135407-15,U,3K,24,2,2,421,326
32300,35.1049805,129.098175,11,5,169,4,12,YT341,S01228451394,2021-10-31T19:11:05Z,2021-11-01T05:25:21Z,BEAU5135407-15,U,3K,24,2,2,421,326
32542,35.1049614,129.0981903,11,6,173,5,12,YT341,S01228451394,2021-10-31T19:11:06Z,2021-11-01T05:25:22Z,BEAU5135407-15,U,3K,24,2,2,421,326
32751,35.1049461,129.0981903,11,7,171,5,12,YT341,S01228451394,2021-10-31T19:11:07Z,2021-11-01T05:25:23Z,BEAU5135407-15,U,3K,24,2,2,421,325
33040,35.1049309,129.0981903,11,6,172,2,12,YT341,S01228451394,2021-10-31T19:11:08Z,2021-11-01T05:25:25Z,BEAU5135407-15,U,3K,24,2,2,421,325
33279,35.1049118,129.0981903,11,6,169,2,12,YT341,S01228451394,2021-10-31T19:11:09Z,2021-11-01T05:25:27Z,BEAU5135407-15,U,3K,24,2,2,421,325
33515,35.1048965,129.0981903,11,6,170,2,12,YT341,S01228451394,2021-10-31T19:11:10Z,2021-11-01T05:25:28Z,BEAU5135407-15,U,3K,24,2,2,421,324
33764,35.1048813,129.0981903,12,5,173,2,12,YT341,S01228451394,2021-10-31T19:11:11Z,2021-11-01T05:25:29Z,BEAU5135407-15,U,3K,24,2,2,421,324
34059,35.104866,129.0982056,12,4,179,5,12,YT341,S01228451394,2021-10-31T19:11:12Z,2021-11-01T05:25:31Z,BEAU5135407-15,U,3K,24,2,2,422,324
34217,35.1048584,129.0982056,12,2,181,5,12,YT341,S01228451394,2021-10-31T19:11:13Z,2021-11-01T05:25:32Z,BEAU5135407-15,U,3K,24,2,2,422,323
34424,35.1048508,129.0982056,12,3,171,5,12,YT341,S01228451394,2021-10-31T19:11:14Z,2021-11-01T05:25:33Z,BEAU5135407-15,U,3K,24,2,2,422,323
34720,35.104847,129.0982056,12,1,170,5,12,YT341,S01228451394,2021-10-31T19:11:15Z,2021-11-01T05:25:35Z,BEAU5135407-15,U,3K,24,2,2,422,323
34949,35.1048431,129.0982056,12,1,174,5,12,YT341,S01228451394,2021-10-31T19:11:16Z,2021-11-01T05:25:36Z,BEAU5135407-15,U,3K,24,2,2,422,323
35215,35.1048393,129.0982056,12,0,0,5,12,YT341,S01228451394,2021-10-31T19:11:17Z,2021-11-01T05:25:37Z,BEAU5135407-15,U,3K,24,2,2,422,323
35432,35.1048393,129.0982056,12,0,0,5,12,YT341,S01228451394,2021-10-31T19:11:18Z,2021-11-01T05:25:39Z,BEAU5135407-15,U,3K,24,2,2,422,323
35651,35.1048393,129.0982056,12,0,0,5,12,YT341,S01228451394,2021-10-31T19:11:19Z,2021-11-01T05:25:40Z,BEAU5135407-15,U,3K,24,2,2,422,323
35902,35.1048393,129.0981903,10,0,0,4,12,YT341,S01228451394,2021-10-31T19:11:20Z,2021-11-01T05:25:41Z,BEAU5135407-15,U,3K,24,2,2,421,323
36117,35.1048393,129.0981903,10,0,0,4,12,YT341,S01228451394,2021-10-31T19:11:21Z,2021-11-01T05:25:42Z,BEAU5135407-15,U,3K,24,2,2,421,323
36367,35.1048393,129.0981903,10,0,0,4,12,YT341,S01228451394,2021-10-31T19:11:22Z,2021-11-01T05:25:43Z,BEAU5135407-15,U,3K,24,2,2,421,323
36631,35.1048393,129.0981903,10,0,0,4,12,YT341,S01228451394,2021-10-31T19:11:23Z,2021-11-01T05:25:44Z,BEAU5135407-15,U,3K,24,2,2,421,323
