reg_seq,latitude,longitude,altitude,velocity,direction,position_fix,satelites,equ_no,dev_id,evnt_dt,cre_dt,cntr_dup,wk_id,y_blk,y_bay,y_row,y_tier,long_cut,latt_cut
8047,35.1011353,129.094986,11,22,354,4,12,YT375,S01228443783,2021-10-31T19:09:24Z,2021-11-01T05:23:11Z,TGBU6354521-1,U,3J,16,3,2,364,236
8246,35.1011925,129.0949707,11,23,355,4,12,YT375,S01228443783,2021-10-31T19:09:25Z,2021-11-01T05:23:12Z,TGBU6354521-1,U,3J,16,3,2,364,238
8555,35.1012497,129.0949707,11,22,355,4,12,YT375,S01228443783,2021-10-31T19:09:26Z,2021-11-01T05:23:14Z,TGBU6354521-1,U,3J,16,3,2,364,239
8777,35.1013069,129.0949707,11,22,357,4,12,YT375,S01228443783,2021-10-31T19:09:27Z,2021-11-01T05:23:16Z,TGBU6354521-1,U,3J,16,3,2,364,240
9040,35.1013641,129.0949707,11,22,358,4,12,YT375,S01228443783,2021-10-31T19:09:28Z,2021-11-01T05:23:17Z,TGBU6354521-1,U,3J,16,3,2,364,242
9262,35.1014328,129.0949554,11,22,357,4,12,YT375,S01228443783,2021-10-31T19:09:29Z,2021-11-01T05:23:19Z,TGBU6354521-1,U,3J,16,3,2,364,243
9567,35.1014977,129.0949554,11,22,357,4,12,YT375,S01228443783,2021-10-31T19:09:30Z,2021-11-01T05:23:20Z,TGBU6354521-1,U,3J,16,3,2,364,245
9785,35.1015434,129.0949554,11,22,357,4,12,YT375,S01228443783,2021-10-31T19:09:31Z,2021-11-01T05:23:22Z,TGBU6354521-1,U,3J,16,3,2,364,246
9983,35.1015892,129.0949554,11,22,358,4,12,YT375,S01228443783,2021-10-31T19:09:32Z,2021-11-01T05:23:23Z,TGBU6354521-1,U,3J,16,3,2,364,247
10185,35.1016464,129.0949554,11,22,357,4,12,YT375,S01228443783,2021-10-31T19:09:33Z,2021-11-01T05:23:24Z,TGBU6354521-1,U,3J,16,3,2,364,248
10449,35.1017036,129.0949402,11,22,357,4,12,YT375,S01228443783,2021-10-31T19:09:34Z,2021-11-01T05:23:25Z,TGBU6354521-1,U,3J,16,3,2,363,249
10690,35.1017609,129.0949402,11,22,356,4,12,YT375,S01228443783,2021-10-31T19:09:35Z,2021-11-01T05:23:26Z,TGBU6354521-1,U,3J,16,3,2,363,251
10891,35.1018143,129.0949402,11,22,356,4,12,YT375,S01228443783,2021-10-31T19:09:36Z,2021-11-01T05:23:27Z,TGBU6354521-1,U,3J,16,3,2,363,252
11306,35.1019058,129.0949249,11,22,356,4,12,YT375,S01228443783,2021-10-31T19:09:37Z,2021-11-01T05:23:29Z,TGBU6354521-1,U,3J,16,3,2,363,254
11426,35.1019402,129.0949249,11,22,356,4,12,YT375,S01228443783,2021-10-31T19:09:38Z,2021-11-01T05:23:30Z,TGBU6354521-1,U,3J,16,3,2,363,255
11694,35.1019859,129.0949249,11,22,357,4,12,YT375,S01228443783,2021-10-31T19:09:39Z,2021-11-01T05:23:31Z,TGBU6354521-1,U,3J,16,3,2,363,256
11919,35.1020432,129.0949249,11,22,356,4,12,YT375,S01228443783,2021-10-31T19:09:40Z,2021-11-01T05:23:33Z,TGBU6354521-1,U,3J,16,3,2,363,257
12138,35.1021004,129.0949249,11,22,356,4,12,YT375,S01228443783,2021-10-31T19:09:41Z,2021-11-01T05:23:34Z,TGBU6354521-1,U,3J,16,3,2,363,259
12458,35.102169,129.0949097,11,22,355,4,12,YT375,S01228443783,2021-10-31T19:09:42Z,2021-11-01T05:23:35Z,TGBU6354521-1,U,3J,16,3,2,363,260
12632,35.1022148,129.0949097,11,22,354,4,12,YT375,S01228443783,2021-10-31T19:09:43Z,2021-11-01T05:23:36Z,TGBU6354521-1,U,3J,16,3,2,363,261
12899,35.1022835,129.0948944,11,22,354,4,12,YT375,S01228443783,2021-10-31T19:09:44Z,2021-11-01T05:23:37Z,TGBU6354521-1,U,3J,16,3,2,363,263
13080,35.1023293,129.0948944,11,22,355,4,12,YT375,S01228443783,2021-10-31T19:09:45Z,2021-11-01T05:23:38Z,TGBU6354521-1,U,3J,16,3,2,363,264
13372,35.1023865,129.0948944,11,22,355,4,12,YT375,S01228443783,2021-10-31T19:09:46Z,2021-11-01T05:23:40Z,TGBU6354521-1,U,3J,16,3,2,363,265
13611,35.1024437,129.0948792,11,22,355,4,12,YT375,S01228443783,2021-10-31T19:09:47Z,2021-11-01T05:23:41Z,TGBU6354521-1,U,3J,16,3,2,362,267
13827,35.1025124,129.0948792,11,22,355,4,12,YT375,S01228443783,2021-10-31T19:09:48Z,2021-11-01T05:23:42Z,TGBU6354521-1,U,3J,16,3,2,362,268
14059,35.1025581,129.0948792,11,23,354,4,12,YT375,S01228443783,2021-10-31T19:09:49Z,2021-11-01T05:23:43Z,TGBU6354521-1,U,3J,16,3,2,362,269
14328,35.1026154,129.0948639,11,22,353,4,12,YT375,S01228443783,2021-10-31T19:09:50Z,2021-11-01T05:23:45Z,TGBU6354521-1,U,3J,16,3,2,362,271
14545,35.1026802,129.0948486,11,21,352,4,12,YT375,S01228443783,2021-10-31T19:09:51Z,2021-11-01T05:23:46Z,TGBU6354521-1,U,3J,16,3,2,362,272
14825,35.1027336,129.0948486,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:09:52Z,2021-11-01T05:23:48Z,TGBU6354521-1,U,3J,16,3,2,362,274
15060,35.1027756,129.0948486,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:09:53Z,2021-11-01T05:23:49Z,TGBU6354521-1,U,3J,16,3,2,362,275
15278,35.102829,129.0948334,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:09:54Z,2021-11-01T05:23:50Z,TGBU6354521-1,U,3J,16,3,2,361,276
15522,35.1028824,129.0948334,11,21,353,4,12,YT375,S01228443783,2021-10-31T19:09:55Z,2021-11-01T05:23:52Z,TGBU6354521-1,U,3J,16,3,2,361,277
15779,35.1029472,129.0948181,11,20,352,4,12,YT375,S01228443783,2021-10-31T19:09:56Z,2021-11-01T05:23:54Z,TGBU6354521-1,U,3J,16,3,2,361,279
16015,35.1029892,129.0948181,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:09:57Z,2021-11-01T05:23:55Z,TGBU6354521-1,U,3J,16,3,2,361,280
16270,35.1030426,129.0948029,11,21,353,4,12,YT375,S01228443783,2021-10-31T19:09:58Z,2021-11-01T05:23:56Z,TGBU6354521-1,U,3J,16,3,2,361,281
16526,35.1031036,129.0948029,11,21,353,4,12,YT375,S01228443783,2021-10-31T19:09:59Z,2021-11-01T05:23:58Z,TGBU6354521-1,U,3J,16,3,2,361,282
16720,35.1031456,129.0947876,11,21,353,4,12,YT375,S01228443783,2021-10-31T19:10:00Z,2021-11-01T05:23:59Z,TGBU6354521-1,U,3J,16,3,2,361,283
16984,35.103199,129.0947876,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:10:01Z,2021-11-01T05:24:00Z,TGBU6354521-1,U,3J,16,3,2,361,284
17231,35.1032562,129.0947723,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:10:02Z,2021-11-01T05:24:01Z,TGBU6354521-1,U,3J,16,3,2,360,286
17424,35.1033096,129.0947723,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:10:03Z,2021-11-01T05:24:02Z,TGBU6354521-1,U,3J,16,3,2,360,287
17703,35.1033745,129.0947723,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:10:04Z,2021-11-01T05:24:04Z,TGBU6354521-1,U,3J,16,3,2,360,289
17938,35.1034279,129.0947571,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:10:05Z,2021-11-01T05:24:05Z,TGBU6354521-1,U,3J,16,3,2,360,290
18236,35.1034927,129.0947571,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:10:06Z,2021-11-01T05:24:06Z,TGBU6354521-1,U,3J,16,3,2,360,291
18543,35.1035271,129.0947571,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:10:07Z,2021-11-01T05:24:08Z,TGBU6354521-1,U,3J,16,3,2,360,292
18665,35.1035805,129.0947571,11,22,357,4,12,YT375,S01228443783,2021-10-31T19:10:08Z,2021-11-01T05:24:08Z,TGBU6354521-1,U,3J,16,3,2,360,293
18895,35.1036339,129.0947418,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:10:09Z,2021-11-01T05:24:10Z,TGBU6354521-1,U,3J,16,3,2,360,295
19107,35.1036911,129.0947418,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:10:10Z,2021-11-01T05:24:11Z,TGBU6354521-1,U,3J,16,3,2,360,296
19355,35.1037445,129.0947418,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:10:11Z,2021-11-01T05:24:12Z,TGBU6354521-1,U,3J,16,3,2,360,297
19658,35.1037979,129.0947266,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:10:12Z,2021-11-01T05:24:13Z,TGBU6354521-1,U,3J,16,3,2,360,299
19899,35.1038742,129.0947266,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:10:13Z,2021-11-01T05:24:15Z,TGBU6354521-1,U,3J,16,3,2,360,300
20122,35.1039085,129.0947266,11,22,356,4,12,YT375,S01228443783,2021-10-31T19:10:14Z,2021-11-01T05:24:16Z,TGBU6354521-1,U,3J,16,3,2,360,301
20372,35.1039619,129.0947266,11,22,356,4,12,YT375,S01228443783,2021-10-31T19:10:15Z,2021-11-01T05:24:18Z,TGBU6354521-1,U,3J,16,3,2,360,302
20604,35.1040192,129.0947113,11,22,354,4,12,YT375,S01228443783,2021-10-31T19:10:16Z,2021-11-01T05:24:19Z,TGBU6354521-1,U,3J,16,3,2,359,304
20825,35.1040726,129.0947113,11,22,353,4,12,YT375,S01228443783,2021-10-31T19:10:17Z,2021-11-01T05:24:20Z,TGBU6354521-1,U,3J,16,3,2,359,305
21060,35.1041298,129.094696,11,22,351,4,12,YT375,S01228443783,2021-10-31T19:10:18Z,2021-11-01T05:24:22Z,TGBU6354521-1,U,3J,16,3,2,359,306
21464,35.1042061,129.0946808,11,22,353,4,12,YT375,S01228443783,2021-10-31T19:10:19Z,2021-11-01T05:24:24Z,TGBU6354521-1,U,3J,16,3,2,359,308
21546,35.1042366,129.0946808,11,21,351,4,12,YT375,S01228443783,2021-10-31T19:10:20Z,2021-11-01T05:24:25Z,TGBU6354521-1,U,3J,16,3,2,359,309
21893,35.10429,129.0946655,11,21,348,4,12,YT375,S01228443783,2021-10-31T19:10:21Z,2021-11-01T05:24:27Z,TGBU6354521-1,U,3J,16,3,2,358,310
22102,35.1043663,129.0946503,11,21,344,4,12,YT375,S01228443783,2021-10-31T19:10:22Z,2021-11-01T05:24:28Z,TGBU6354521-1,U,3J,16,3,2,358,312
22298,35.1043968,129.094635,11,21,343,4,12,YT375,S01228443783,2021-10-31T19:10:23Z,2021-11-01T05:24:29Z,TGBU6354521-1,U,3J,16,3,2,358,313
22467,35.1044502,129.0946198,11,22,342,4,12,YT375,S01228443783,2021-10-31T19:10:24Z,2021-11-01T05:24:29Z,TGBU6354521-1,U,3J,16,3,2,358,314
22745,35.1045113,129.0945892,11,21,343,4,12,YT375,S01228443783,2021-10-31T19:10:25Z,2021-11-01T05:24:31Z,TGBU6354521-1,U,3J,16,3,2,357,315
22944,35.1045532,129.094574,11,21,344,4,12,YT375,S01228443783,2021-10-31T19:10:26Z,2021-11-01T05:24:32Z,TGBU6354521-1,U,3J,16,3,2,357,316
23288,35.1046066,129.0945587,11,21,345,4,12,YT375,S01228443783,2021-10-31T19:10:27Z,2021-11-01T05:24:33Z,TGBU6354521-1,U,3J,16,3,2,357,317
23474,35.1046677,129.0945435,11,21,342,4,12,YT375,S01228443783,2021-10-31T19:10:28Z,2021-11-01T05:24:34Z,TGBU6354521-1,U,3J,16,3,2,356,319
23734,35.1047211,129.0945282,11,21,343,4,12,YT375,S01228443783,2021-10-31T19:10:29Z,2021-11-01T05:24:36Z,TGBU6354521-1,U,3J,16,3,2,356,320
23976,35.1047707,129.0944977,11,21,343,4,12,YT375,S01228443783,2021-10-31T19:10:30Z,2021-11-01T05:24:37Z,TGBU6354521-1,U,3J,16,3,2,355,321
24247,35.1048355,129.0944824,11,21,345,4,12,YT375,S01228443783,2021-10-31T19:10:31Z,2021-11-01T05:24:38Z,TGBU6354521-1,U,3J,16,3,2,355,323
24409,35.104866,129.0944672,11,21,346,4,12,YT375,S01228443783,2021-10-31T19:10:32Z,2021-11-01T05:24:39Z,TGBU6354521-1,U,3J,16,3,2,355,324
24654,35.1049194,129.0944519,11,21,348,4,12,YT375,S01228443783,2021-10-31T19:10:33Z,2021-11-01T05:24:41Z,TGBU6354521-1,U,3J,16,3,2,355,325
24941,35.1049805,129.0944366,11,21,351,4,12,YT375,S01228443783,2021-10-31T19:10:34Z,2021-11-01T05:24:42Z,TGBU6354521-1,U,3J,16,3,2,354,326
25195,35.1050339,129.0944366,11,21,353,4,12,YT375,S01228443783,2021-10-31T19:10:35Z,2021-11-01T05:24:43Z,TGBU6354521-1,U,3J,16,3,2,354,327
25382,35.1050797,129.0944214,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:10:36Z,2021-11-01T05:24:44Z,TGBU6354521-1,U,3J,16,3,2,354,329
25676,35.1051331,129.0944214,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:10:37Z,2021-11-01T05:24:46Z,TGBU6354521-1,U,3J,16,3,2,354,330
25874,35.1051865,129.0944214,11,21,358,4,12,YT375,S01228443783,2021-10-31T19:10:38Z,2021-11-01T05:24:47Z,TGBU6354521-1,U,3J,16,3,2,354,331
26101,35.1052399,129.0944214,11,21,357,4,12,YT375,S01228443783,2021-10-31T19:10:39Z,2021-11-01T05:24:49Z,TGBU6354521-1,U,3J,16,3,2,354,332
26385,35.1052971,129.0944214,11,21,0,4,12,YT375,S01228443783,2021-10-31T19:10:40Z,2021-11-01T05:24:51Z,TGBU6354521-1,U,3J,16,3,2,354,334
26659,35.1053505,129.0944214,11,21,2,4,12,YT375,S01228443783,2021-10-31T19:10:41Z,2021-11-01T05:24:52Z,TGBU6354521-1,U,3J,16,3,2,354,335
26778,35.1054039,129.0944214,11,20,4,4,12,YT375,S01228443783,2021-10-31T19:10:42Z,2021-11-01T05:24:53Z,TGBU6354521-1,U,3J,16,3,2,354,336
27059,35.1054573,129.0944214,11,20,7,4,12,YT375,S01228443783,2021-10-31T19:10:43Z,2021-11-01T05:24:55Z,TGBU6354521-1,U,3J,16,3,2,354,337
27328,35.1055069,129.0944366,11,20,8,4,12,YT375,S01228443783,2021-10-31T19:10:44Z,2021-11-01T05:24:57Z,TGBU6354521-1,U,3J,16,3,2,354,339
27535,35.1055565,129.0944519,11,20,9,4,12,YT375,S01228443783,2021-10-31T19:10:45Z,2021-11-01T05:24:58Z,TGBU6354521-1,U,3J,16,3,2,355,340
27760,35.1056099,129.0944519,11,20,5,4,12,YT375,S01228443783,2021-10-31T19:10:46Z,2021-11-01T05:24:59Z,TGBU6354521-1,U,3J,16,3,2,355,341
28045,35.1056595,129.0944672,11,20,3,4,12,YT375,S01228443783,2021-10-31T19:10:47Z,2021-11-01T05:25:00Z,TGBU6354521-1,U,3J,16,3,2,355,342
28369,35.105732,129.0944672,11,20,2,4,12,YT375,S01228443783,2021-10-31T19:10:48Z,2021-11-01T05:25:02Z,TGBU6354521-1,U,3J,16,3,2,355,344
28521,35.1057625,129.0944672,11,20,3,4,12,YT375,S01228443783,2021-10-31T19:10:49Z,2021-11-01T05:25:02Z,TGBU6354521-1,U,3J,16,3,2,355,345
28781,35.1058159,129.0944672,11,21,2,4,12,YT375,S01228443783,2021-10-31T19:10:50Z,2021-11-01T05:25:03Z,TGBU6354521-1,U,3J,16,3,2,355,346
29005,35.1058693,129.0944672,11,21,0,4,12,YT375,S01228443783,2021-10-31T19:10:51Z,2021-11-01T05:25:05Z,TGBU6354521-1,U,3J,16,3,2,355,347
29293,35.1059227,129.0944672,11,20,358,4,12,YT375,S01228443783,2021-10-31T19:10:52Z,2021-11-01T05:25:06Z,TGBU6354521-1,U,3J,16,3,2,355,348
29482,35.1059837,129.0944672,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:10:53Z,2021-11-01T05:25:07Z,TGBU6354521-1,U,3J,16,3,2,355,350
29713,35.1060295,129.0944672,11,21,358,4,12,YT375,S01228443783,2021-10-31T19:10:54Z,2021-11-01T05:25:08Z,TGBU6354521-1,U,3J,16,3,2,355,351
29950,35.1060829,129.0944672,11,21,357,4,12,YT375,S01228443783,2021-10-31T19:10:55Z,2021-11-01T05:25:09Z,TGBU6354521-1,U,3J,16,3,2,355,352
30216,35.1061363,129.0944672,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:10:56Z,2021-11-01T05:25:10Z,TGBU6354521-1,U,3J,16,3,2,355,353
30483,35.1061897,129.0944519,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:10:57Z,2021-11-01T05:25:11Z,TGBU6354521-1,U,3J,16,3,2,355,355
30692,35.1062546,129.0944519,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:10:58Z,2021-11-01T05:25:12Z,TGBU6354521-1,U,3J,16,3,2,355,356
30976,35.1063194,129.0944366,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:10:59Z,2021-11-01T05:25:14Z,TGBU6354521-1,U,3J,16,3,2,354,358
31122,35.1063538,129.0944366,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:11:00Z,2021-11-01T05:25:14Z,TGBU6354521-1,U,3J,16,3,2,354,358
31453,35.1064072,129.0944366,11,21,355,2,12,YT375,S01228443783,2021-10-31T19:11:01Z,2021-11-01T05:25:16Z,TGBU6354521-1,U,3J,16,3,2,354,360
31650,35.1064606,129.0944366,11,21,355,2,12,YT375,S01228443783,2021-10-31T19:11:02Z,2021-11-01T05:25:17Z,TGBU6354521-1,U,3J,16,3,2,354,361
31890,35.106514,129.0944214,11,21,354,5,12,YT375,S01228443783,2021-10-31T19:11:03Z,2021-11-01T05:25:18Z,TGBU6354521-1,U,3J,16,3,2,354,362
32137,35.1065674,129.0944214,11,21,354,5,12,YT375,S01228443783,2021-10-31T19:11:04Z,2021-11-01T05:25:20Z,TGBU6354521-1,U,3J,16,3,2,354,363
32376,35.1066246,129.0944061,11,21,354,5,12,YT375,S01228443783,2021-10-31T19:11:05Z,2021-11-01T05:25:21Z,TGBU6354521-1,U,3J,16,3,2,354,365
32702,35.1067009,129.0944061,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:11:06Z,2021-11-01T05:25:23Z,TGBU6354521-1,U,3J,16,3,2,354,366
32833,35.1067314,129.0944061,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:11:07Z,2021-11-01T05:25:24Z,TGBU6354521-1,U,3J,16,3,2,354,367
33094,35.1067886,129.0943909,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:11:08Z,2021-11-01T05:25:25Z,TGBU6354521-1,U,3J,16,3,2,354,369
33368,35.106842,129.0943909,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:11:09Z,2021-11-01T05:25:27Z,TGBU6354521-1,U,3J,16,3,2,354,370
33585,35.1068954,129.0943909,11,21,357,4,12,YT375,S01228443783,2021-10-31T19:11:10Z,2021-11-01T05:25:28Z,TGBU6354521-1,U,3J,16,3,2,354,371
33869,35.1069527,129.0943909,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:11:11Z,2021-11-01T05:25:30Z,TGBU6354521-1,U,3J,16,3,2,354,372
34093,35.1070061,129.0943756,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:11:12Z,2021-11-01T05:25:31Z,TGBU6354521-1,U,3J,16,3,2,353,374
34307,35.1070709,129.0943756,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:11:13Z,2021-11-01T05:25:33Z,TGBU6354521-1,U,3J,16,3,2,353,375
34567,35.1071129,129.0943756,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:11:14Z,2021-11-01T05:25:34Z,TGBU6354521-1,U,3J,16,3,2,353,376
34807,35.1071701,129.0943604,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:11:15Z,2021-11-01T05:25:35Z,TGBU6354521-1,U,3J,16,3,2,353,377
35120,35.107254,129.0943604,11,21,355,4,12,YT375,S01228443783,2021-10-31T19:11:16Z,2021-11-01T05:25:37Z,TGBU6354521-1,U,3J,16,3,2,353,379
35305,35.1072769,129.0943604,11,20,354,4,12,YT375,S01228443783,2021-10-31T19:11:17Z,2021-11-01T05:25:38Z,TGBU6354521-1,U,3J,16,3,2,353,380
35503,35.1073303,129.0943451,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:11:18Z,2021-11-01T05:25:39Z,TGBU6354521-1,U,3J,16,3,2,353,381
35727,35.1073837,129.0943451,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:11:19Z,2021-11-01T05:25:40Z,TGBU6354521-1,U,3J,16,3,2,353,382
36020,35.1074371,129.0943298,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:11:20Z,2021-11-01T05:25:41Z,TGBU6354521-1,U,3J,16,3,2,352,384
36199,35.1074905,129.0943298,11,21,354,4,12,YT375,S01228443783,2021-10-31T19:11:21Z,2021-11-01T05:25:42Z,TGBU6354521-1,U,3J,16,3,2,352,385
36496,35.1075439,129.0943298,11,21,356,4,12,YT375,S01228443783,2021-10-31T19:11:22Z,2021-11-01T05:25:44Z,TGBU6354521-1,U,3J,16,3,2,352,386
