reg_seq,latitude,longitude,altitude,velocity,direction,position_fix,satelites,equ_no,dev_id,evnt_dt,cre_dt,cntr_dup,wk_id,y_blk,y_bay,y_row,y_tier,long_cut,latt_cut
7304,35.1010971,129.0964966,11,2,170,4,12,YT301,S01228446514,2021-10-31T19:09:21Z,2021-11-01T05:23:08Z,SKLU3519199-15,U,6E,15,5,4,391,235
7632,35.1010895,129.0964966,11,0,174,4,12,YT301,S01228446514,2021-10-31T19:09:22Z,2021-11-01T05:23:09Z,SKLU3519199-15,U,6E,15,5,4,391,235
7803,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:23Z,2021-11-01T05:23:10Z,SKLU3519199-15,U,6E,15,5,4,391,235
8078,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:24Z,2021-11-01T05:23:11Z,SKLU3519199-15,U,6E,15,5,4,391,235
8270,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:25Z,2021-11-01T05:23:13Z,SKLU3519199-15,U,6E,15,5,4,391,235
8559,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:26Z,2021-11-01T05:23:14Z,SKLU3519199-15,U,6E,15,5,4,391,235
8776,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:27Z,2021-11-01T05:23:16Z,SKLU3519199-15,U,6E,15,5,4,391,235
8998,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:28Z,2021-11-01T05:23:17Z,SKLU3519199-15,U,6E,15,5,4,391,235
9253,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:29Z,2021-11-01T05:23:19Z,SKLU3519199-15,U,6E,15,5,4,391,235
9491,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:30Z,2021-11-01T05:23:20Z,SKLU3519199-15,U,6E,15,5,4,391,235
9805,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:31Z,2021-11-01T05:23:22Z,SKLU3519199-15,U,6E,15,5,4,391,235
9948,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:32Z,2021-11-01T05:23:22Z,SKLU3519199-15,U,6E,15,5,4,391,235
10243,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:33Z,2021-11-01T05:23:24Z,SKLU3519199-15,U,6E,15,5,4,391,235
10469,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:34Z,2021-11-01T05:23:25Z,SKLU3519199-15,U,6E,15,5,4,391,235
10697,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:35Z,2021-11-01T05:23:26Z,SKLU3519199-15,U,6E,15,5,4,391,235
10939,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:36Z,2021-11-01T05:23:28Z,SKLU3519199-15,U,6E,15,5,4,391,235
11181,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:37Z,2021-11-01T05:23:29Z,SKLU3519199-15,U,6E,15,5,4,391,235
11441,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:38Z,2021-11-01T05:23:30Z,SKLU3519199-15,U,6E,15,5,4,391,235
11670,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:39Z,2021-11-01T05:23:31Z,SKLU3519199-15,U,6E,15,5,4,391,235
11847,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:40Z,2021-11-01T05:23:32Z,SKLU3519199-15,U,6E,15,5,4,391,235
12111,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:41Z,2021-11-01T05:23:34Z,SKLU3519199-15,U,6E,15,5,4,391,235
12381,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:42Z,2021-11-01T05:23:35Z,SKLU3519199-15,U,6E,15,5,4,391,235
12582,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:43Z,2021-11-01T05:23:36Z,SKLU3519199-15,U,6E,15,5,4,391,235
12936,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:44Z,2021-11-01T05:23:38Z,SKLU3519199-15,U,6E,15,5,4,391,235
13114,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:45Z,2021-11-01T05:23:38Z,SKLU3519199-15,U,6E,15,5,4,391,235
13371,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:46Z,2021-11-01T05:23:40Z,SKLU3519199-15,U,6E,15,5,4,391,235
13632,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:47Z,2021-11-01T05:23:41Z,SKLU3519199-15,U,6E,15,5,4,391,235
13783,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:48Z,2021-11-01T05:23:42Z,SKLU3519199-15,U,6E,15,5,4,391,235
14074,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:49Z,2021-11-01T05:23:43Z,SKLU3519199-15,U,6E,15,5,4,391,235
14373,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:50Z,2021-11-01T05:23:45Z,SKLU3519199-15,U,6E,15,5,4,391,235
14571,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:51Z,2021-11-01T05:23:46Z,SKLU3519199-15,U,6E,15,5,4,391,235
14764,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:52Z,2021-11-01T05:23:48Z,SKLU3519199-15,U,6E,15,5,4,391,235
15044,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:53Z,2021-11-01T05:23:49Z,SKLU3519199-15,U,6E,15,5,4,391,235
15271,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:54Z,2021-11-01T05:23:50Z,SKLU3519199-15,U,6E,15,5,4,391,235
15514,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:55Z,2021-11-01T05:23:52Z,SKLU3519199-15,U,6E,15,5,4,391,235
15770,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:56Z,2021-11-01T05:23:54Z,SKLU3519199-15,U,6E,15,5,4,391,235
15943,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:57Z,2021-11-01T05:23:55Z,SKLU3519199-15,U,6E,15,5,4,391,235
16238,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:58Z,2021-11-01T05:23:56Z,SKLU3519199-15,U,6E,15,5,4,391,235
16467,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:09:59Z,2021-11-01T05:23:57Z,SKLU3519199-15,U,6E,15,5,4,391,235
16719,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:00Z,2021-11-01T05:23:59Z,SKLU3519199-15,U,6E,15,5,4,391,235
16995,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:01Z,2021-11-01T05:24:00Z,SKLU3519199-15,U,6E,15,5,4,391,235
17283,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:02Z,2021-11-01T05:24:01Z,SKLU3519199-15,U,6E,15,5,4,391,235
17446,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:03Z,2021-11-01T05:24:02Z,SKLU3519199-15,U,6E,15,5,4,391,235
17709,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:04Z,2021-11-01T05:24:04Z,SKLU3519199-15,U,6E,15,5,4,391,235
17953,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:05Z,2021-11-01T05:24:05Z,SKLU3519199-15,U,6E,15,5,4,391,235
18171,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:06Z,2021-11-01T05:24:06Z,SKLU3519199-15,U,6E,15,5,4,391,235
18406,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:07Z,2021-11-01T05:24:07Z,SKLU3519199-15,U,6E,15,5,4,391,235
18642,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:08Z,2021-11-01T05:24:08Z,SKLU3519199-15,U,6E,15,5,4,391,235
18921,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:09Z,2021-11-01T05:24:10Z,SKLU3519199-15,U,6E,15,5,4,391,235
19155,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:10Z,2021-11-01T05:24:11Z,SKLU3519199-15,U,6E,15,5,4,391,235
19381,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:11Z,2021-11-01T05:24:12Z,SKLU3519199-15,U,6E,15,5,4,391,235
19588,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:12Z,2021-11-01T05:24:13Z,SKLU3519199-15,U,6E,15,5,4,391,235
19872,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:13Z,2021-11-01T05:24:14Z,SKLU3519199-15,U,6E,15,5,4,391,235
20097,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:14Z,2021-11-01T05:24:16Z,SKLU3519199-15,U,6E,15,5,4,391,235
20291,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:15Z,2021-11-01T05:24:17Z,SKLU3519199-15,U,6E,15,5,4,391,235
20701,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:16Z,2021-11-01T05:24:20Z,SKLU3519199-15,U,6E,15,5,4,391,235
20831,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:17Z,2021-11-01T05:24:20Z,SKLU3519199-15,U,6E,15,5,4,391,235
21122,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:18Z,2021-11-01T05:24:22Z,SKLU3519199-15,U,6E,15,5,4,391,235
21363,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:19Z,2021-11-01T05:24:24Z,SKLU3519199-15,U,6E,15,5,4,391,235
21512,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:20Z,2021-11-01T05:24:25Z,SKLU3519199-15,U,6E,15,5,4,391,235
21814,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:21Z,2021-11-01T05:24:26Z,SKLU3519199-15,U,6E,15,5,4,391,235
22037,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:22Z,2021-11-01T05:24:27Z,SKLU3519199-15,U,6E,15,5,4,391,235
22280,35.1010895,129.0965118,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:23Z,2021-11-01T05:24:29Z,SKLU3519199-15,U,6E,15,5,4,391,235
22462,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:24Z,2021-11-01T05:24:29Z,SKLU3519199-15,U,6E,15,5,4,391,235
22779,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:25Z,2021-11-01T05:24:31Z,SKLU3519199-15,U,6E,15,5,4,391,235
22978,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:26Z,2021-11-01T05:24:32Z,SKLU3519199-15,U,6E,15,5,4,391,235
23202,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:27Z,2021-11-01T05:24:33Z,SKLU3519199-15,U,6E,15,5,4,391,235
23470,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:28Z,2021-11-01T05:24:34Z,SKLU3519199-15,U,6E,15,5,4,391,235
23692,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:29Z,2021-11-01T05:24:35Z,SKLU3519199-15,U,6E,15,5,4,391,235
23936,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:30Z,2021-11-01T05:24:37Z,SKLU3519199-15,U,6E,15,5,4,391,235
24243,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:31Z,2021-11-01T05:24:38Z,SKLU3519199-15,U,6E,15,5,4,391,235
24417,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:32Z,2021-11-01T05:24:39Z,SKLU3519199-15,U,6E,15,5,4,391,235
24699,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:33Z,2021-11-01T05:24:41Z,SKLU3519199-15,U,6E,15,5,4,391,235
24931,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:34Z,2021-11-01T05:24:42Z,SKLU3519199-15,U,6E,15,5,4,391,235
25116,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:35Z,2021-11-01T05:24:43Z,SKLU3519199-15,U,6E,15,5,4,391,235
25524,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:36Z,2021-11-01T05:24:45Z,SKLU3519199-15,U,6E,15,5,4,391,235
25741,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:37Z,2021-11-01T05:24:46Z,SKLU3519199-15,U,6E,15,5,4,391,235
25862,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:38Z,2021-11-01T05:24:47Z,SKLU3519199-15,U,6E,15,5,4,391,235
26154,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:39Z,2021-11-01T05:24:49Z,SKLU3519199-15,U,6E,15,5,4,391,235
26382,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:40Z,2021-11-01T05:24:51Z,SKLU3519199-15,U,6E,15,5,4,391,235
26662,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:41Z,2021-11-01T05:24:52Z,SKLU3519199-15,U,6E,15,5,4,391,235
26934,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:42Z,2021-11-01T05:24:54Z,SKLU3519199-15,U,6E,15,5,4,391,235
27102,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:43Z,2021-11-01T05:24:55Z,SKLU3519199-15,U,6E,15,5,4,391,235
27339,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:44Z,2021-11-01T05:24:57Z,SKLU3519199-15,U,6E,15,5,4,391,235
27534,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:45Z,2021-11-01T05:24:58Z,SKLU3519199-15,U,6E,15,5,4,391,235
27882,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:46Z,2021-11-01T05:24:59Z,SKLU3519199-15,U,6E,15,5,4,391,235
28130,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:47Z,2021-11-01T05:25:01Z,SKLU3519199-15,U,6E,15,5,4,391,235
28248,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:48Z,2021-11-01T05:25:01Z,SKLU3519199-15,U,6E,15,5,4,391,235
28555,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:49Z,2021-11-01T05:25:02Z,SKLU3519199-15,U,6E,15,5,4,391,235
28761,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:50Z,2021-11-01T05:25:03Z,SKLU3519199-15,U,6E,15,5,4,391,235
29024,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:51Z,2021-11-01T05:25:05Z,SKLU3519199-15,U,6E,15,5,4,391,235
29282,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:52Z,2021-11-01T05:25:06Z,SKLU3519199-15,U,6E,15,5,4,391,235
29505,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:53Z,2021-11-01T05:25:07Z,SKLU3519199-15,U,6E,15,5,4,391,235
29732,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:54Z,2021-11-01T05:25:08Z,SKLU3519199-15,U,6E,15,5,4,391,235
29973,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:55Z,2021-11-01T05:25:09Z,SKLU3519199-15,U,6E,15,5,4,391,235
30240,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:56Z,2021-11-01T05:25:10Z,SKLU3519199-15,U,6E,15,5,4,391,235
30464,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:57Z,2021-11-01T05:25:11Z,SKLU3519199-15,U,6E,15,5,4,391,235
30729,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:58Z,2021-11-01T05:25:12Z,SKLU3519199-15,U,6E,15,5,4,391,235
31006,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:10:59Z,2021-11-01T05:25:14Z,SKLU3519199-15,U,6E,15,5,4,391,235
31188,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:00Z,2021-11-01T05:25:15Z,SKLU3519199-15,U,6E,15,5,4,391,235
31416,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:01Z,2021-11-01T05:25:16Z,SKLU3519199-15,U,6E,15,5,4,391,235
31612,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:02Z,2021-11-01T05:25:17Z,SKLU3519199-15,U,6E,15,5,4,391,235
31888,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:03Z,2021-11-01T05:25:18Z,SKLU3519199-15,U,6E,15,5,4,391,235
32134,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:04Z,2021-11-01T05:25:20Z,SKLU3519199-15,U,6E,15,5,4,391,235
32416,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:05Z,2021-11-01T05:25:21Z,SKLU3519199-15,U,6E,15,5,4,391,235
32608,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:06Z,2021-11-01T05:25:22Z,SKLU3519199-15,U,6E,15,5,4,391,235
32884,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:07Z,2021-11-01T05:25:24Z,SKLU3519199-15,U,6E,15,5,4,391,235
33102,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:08Z,2021-11-01T05:25:25Z,SKLU3519199-15,U,6E,15,5,4,391,235
33313,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:09Z,2021-11-01T05:25:27Z,SKLU3519199-15,U,6E,15,5,4,391,235
33597,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:10Z,2021-11-01T05:25:28Z,SKLU3519199-15,U,6E,15,5,4,391,235
33981,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:11Z,2021-11-01T05:25:31Z,SKLU3519199-15,U,6E,15,5,4,391,235
34088,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:12Z,2021-11-01T05:25:31Z,SKLU3519199-15,U,6E,15,5,4,391,235
34305,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:13Z,2021-11-01T05:25:33Z,SKLU3519199-15,U,6E,15,5,4,391,235
34539,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:14Z,2021-11-01T05:25:34Z,SKLU3519199-15,U,6E,15,5,4,391,235
34819,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:15Z,2021-11-01T05:25:35Z,SKLU3519199-15,U,6E,15,5,4,391,235
35012,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:16Z,2021-11-01T05:25:36Z,SKLU3519199-15,U,6E,15,5,4,391,235
35249,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:17Z,2021-11-01T05:25:38Z,SKLU3519199-15,U,6E,15,5,4,391,235
35492,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:18Z,2021-11-01T05:25:39Z,SKLU3519199-15,U,6E,15,5,4,391,235
35734,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:19Z,2021-11-01T05:25:40Z,SKLU3519199-15,U,6E,15,5,4,391,235
35987,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:20Z,2021-11-01T05:25:41Z,SKLU3519199-15,U,6E,15,5,4,391,235
36273,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:21Z,2021-11-01T05:25:43Z,SKLU3519199-15,U,6E,15,5,4,391,235
36443,35.1010895,129.0964966,11,0,0,4,12,YT301,S01228446514,2021-10-31T19:11:22Z,2021-11-01T05:25:43Z,SKLU3519199-15,U,6E,15,5,4,391,235
